                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.217780E-09            -1.815036E-03             1.687538E-08
                   0.1800            -2.627876E-05            -1.141717E+01             1.530650E-08
                   0.3600            -2.624250E-05            -1.142809E+01             1.379477E-08
                   0.5400            -2.621366E-05            -1.143113E+01             1.234003E-08
                   0.7200            -2.619015E-05            -1.142994E+01             1.094235E-08
                   0.9000            -2.617072E-05            -1.142670E+01             9.601763E-09
                   1.0800            -2.615457E-05            -1.142264E+01             8.318251E-09
                   1.2600            -2.614120E-05            -1.141848E+01             7.091855E-09
                   1.4400            -2.613027E-05            -1.141464E+01             5.922565E-09
                   1.6200            -2.612152E-05            -1.141132E+01             4.810430E-09
                   1.8000            -2.611478E-05            -1.140863E+01             3.755436E-09
                   1.9800            -2.610989E-05            -1.140662E+01             2.757605E-09
                   2.1600            -2.610673E-05            -1.140529E+01             1.816955E-09
                   2.3400            -2.610516E-05            -1.140462E+01             9.334895E-10
                   2.5200            -2.610507E-05            -1.140459E+01             1.072292E-10
                   2.7000            -2.610636E-05            -1.140517E+01            -6.618297E-10
                   2.8800            -2.610893E-05            -1.140630E+01            -1.373678E-09
                   3.0600            -2.611266E-05            -1.140796E+01            -2.028297E-09
                   3.2400            -2.611746E-05            -1.141010E+01            -2.625690E-09
                   3.4200            -2.612322E-05            -1.141267E+01            -3.165846E-09
                   3.6000            -2.612984E-05            -1.141562E+01            -3.648757E-09
                   3.7800            -2.613722E-05            -1.141892E+01            -4.074428E-09
                   3.9600            -2.614526E-05            -1.142252E+01            -4.442850E-09
                   4.1400            -2.615386E-05            -1.142637E+01            -4.754022E-09
                   4.3200            -2.616291E-05            -1.143042E+01            -5.007941E-09
                   4.5000            -2.617231E-05            -1.143464E+01            -5.204611E-09
                   4.6800            -2.618196E-05            -1.143897E+01            -5.344028E-09
                   4.8600            -2.619177E-05            -1.144337E+01            -5.426196E-09
                   5.0400            -2.620161E-05            -1.144780E+01            -5.451112E-09
                   5.2200            -2.621140E-05            -1.145220E+01            -5.418788E-09
                   5.4000            -2.622102E-05            -1.145653E+01            -5.329219E-09
                   5.5800            -2.623039E-05            -1.146074E+01            -5.182413E-09
                   5.7600            -2.623938E-05            -1.146479E+01            -4.978380E-09
                   5.9400            -2.624790E-05            -1.146863E+01            -4.717123E-09
                   6.1200            -2.625584E-05            -1.147221E+01            -4.398649E-09
                   6.3000            -2.626309E-05            -1.147548E+01            -4.022966E-09
                   6.4800            -2.626956E-05            -1.147841E+01            -3.590085E-09
                   6.6600            -2.627514E-05            -1.148093E+01            -3.100015E-09
                   6.8400            -2.627972E-05            -1.148301E+01            -2.552768E-09
                   7.0200            -2.628320E-05            -1.148460E+01            -1.948358E-09
                   7.2000            -2.628547E-05            -1.148564E+01            -1.286794E-09
                   7.3800            -2.628643E-05            -1.148610E+01            -5.680897E-10
                   7.5600            -2.628597E-05            -1.148592E+01             2.077388E-10
                   7.7400            -2.628399E-05            -1.148506E+01             1.040674E-09
                   7.9200            -2.628039E-05            -1.148347E+01             1.930704E-09
                   8.1000            -2.627506E-05            -1.148111E+01             2.877808E-09
                   8.2800            -2.626790E-05            -1.147793E+01             3.881968E-09
                   8.4600            -2.625882E-05            -1.147388E+01             4.943168E-09
                   8.6400            -2.624770E-05            -1.146892E+01             6.061384E-09
                   8.8200            -2.623446E-05            -1.146301E+01             7.236601E-09
                   9.0000            -2.621899E-05            -1.145610E+01             8.468791E-09
                   9.1800            -2.620120E-05            -1.144814E+01             9.757934E-09
                   9.3600            -2.618100E-05            -1.143911E+01             1.110401E-08
                   9.5400            -2.615829E-05            -1.142895E+01             1.250699E-08
                   9.7200            -2.613298E-05            -1.141762E+01             1.396685E-08
                   9.9000            -2.610499E-05            -1.140509E+01             1.548356E-08
                  10.0800            -2.607423E-05            -1.139132E+01             1.705710E-08
                  10.2600            -2.604062E-05            -1.137627E+01             1.868745E-08
                  10.4400            -2.600408E-05            -1.135990E+01             2.037456E-08
                  10.6200            -2.596453E-05            -1.134219E+01             2.211842E-08
                  10.8000            -2.592190E-05            -1.132310E+01             2.391898E-08
                  10.9800            -2.587612E-05            -1.130259E+01             2.577623E-08
                  11.1600            -2.582712E-05            -1.128065E+01             2.769013E-08
                  11.3400            -2.577484E-05            -1.125723E+01             2.966064E-08
                  11.5200            -2.571921E-05            -1.123232E+01             3.168773E-08
                  11.7000            -2.566020E-05            -1.120589E+01             3.377137E-08
                  11.8800            -2.559774E-05            -1.117792E+01             3.591152E-08
                  12.0600            -2.553179E-05            -1.114839E+01             3.810815E-08
                  12.2400            -2.546231E-05            -1.111729E+01             4.036122E-08
                  12.4200            -2.538926E-05            -1.108459E+01             4.267068E-08
                  12.6000            -2.531261E-05            -1.105028E+01             4.503651E-08
                  12.7800            -2.523234E-05            -1.101435E+01             4.745866E-08
                  12.9600            -2.514841E-05            -1.097680E+01             4.993709E-08
                  13.1400            -2.506082E-05            -1.093762E+01             5.247175E-08
                  13.3200            -2.496955E-05            -1.089680E+01             5.506262E-08
                  13.5000            -2.487460E-05            -1.085434E+01             5.770964E-08
                  13.6800            -2.477596E-05            -1.081024E+01             6.041277E-08
                  13.8600            -2.467364E-05            -1.076451E+01             6.317197E-08
                  14.0400            -2.456765E-05            -1.071715E+01             6.598718E-08
                  14.2200            -2.445801E-05            -1.066817E+01             6.885837E-08
                  14.4000            -2.434473E-05            -1.061757E+01             7.178549E-08
                  14.5800            -2.422784E-05            -1.056539E+01             7.476848E-08
                  14.7600            -2.410737E-05            -1.051161E+01             7.780731E-08
                  14.9400            -2.398335E-05            -1.045628E+01             8.090191E-08
                  15.1200            -2.385584E-05            -1.039940E+01             8.405224E-08
                  15.3000            -2.372487E-05            -1.034100E+01             8.725825E-08
                  15.4800            -2.359050E-05            -1.028110E+01             9.051988E-08
                  15.6600            -2.345278E-05            -1.021973E+01             9.383709E-08
                  15.8400            -2.331177E-05            -1.015692E+01             9.720981E-08
                  16.0200            -2.316753E-05            -1.009269E+01             1.006380E-07
                  16.2000            -2.302015E-05            -1.002709E+01             1.041216E-07
                  16.3800            -2.286968E-05            -9.960134E+00             1.076605E-07
                  16.5600            -2.271620E-05            -9.891872E+00             1.112548E-07
                  16.7400            -2.255981E-05            -9.822338E+00             1.149043E-07
                  16.9200            -2.240058E-05            -9.751570E+00             1.186089E-07
                  17.1000            -2.223859E-05            -9.679609E+00             1.223687E-07
                  17.2800            -2.207394E-05            -9.606496E+00             1.261836E-07
                  17.4600            -2.190673E-05            -9.532274E+00             1.300534E-07
                  17.6400            -2.173705E-05            -9.456988E+00             1.339782E-07
                  17.8200            -2.156499E-05            -9.380682E+00             1.379578E-07
                  18.0000            -2.139067E-05            -9.303402E+00             1.419923E-07
