                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             9.413540E+01             1.517468E-01             9.398365E+01             4.578586E+05             1.435732E-01             4.319618E-04             7.741571E-03             1.003460E+01
                   0.1800             9.332841E+01            -3.543589E-01             9.368277E+01             4.578586E+05            -4.400495E-01            -1.323954E-03             8.701456E-02             1.001154E+01
                   0.3600             9.293347E+01            -7.246141E-01             9.365808E+01             4.578586E+05            -8.692712E-01            -2.615324E-03             1.472725E-01             1.001077E+01
                   0.5400             9.254526E+01            -1.094908E+00             9.364017E+01             4.578586E+05            -1.298514E+00            -3.906741E-03             2.075129E-01             1.001142E+01
                   0.7200             9.216119E+01            -1.465177E+00             9.362637E+01             4.578586E+05            -1.727733E+00            -5.198064E-03             2.677535E-01             1.001108E+01
                   0.9000             9.178236E+01            -1.835297E+00             9.361766E+01             4.578586E+05            -2.156812E+00            -6.488936E-03             3.280042E-01             1.001091E+01
                   1.0800             9.140864E+01            -2.205232E+00             9.361387E+01             4.578586E+05            -2.585724E+00            -7.779270E-03             3.882717E-01             1.001091E+01
                   1.2600             9.103982E+01            -2.575040E+00             9.361486E+01             4.578586E+05            -3.014531E+00            -9.069239E-03             4.485604E-01             1.001109E+01
                   1.4400             9.067412E+01            -2.944634E+00             9.361876E+01             4.578586E+05            -3.443150E+00            -1.035859E-02             5.088743E-01             1.000972E+01
                   1.6200             9.031481E+01            -3.313999E+00             9.362881E+01             4.578586E+05            -3.871569E+00            -1.164728E-02             5.692172E-01             1.001018E+01
                   1.8000             8.995822E+01            -3.683084E+00             9.364131E+01             4.578586E+05            -4.299742E+00            -1.293516E-02             6.295932E-01             1.000889E+01
                   1.9800             8.967938E+01            -4.051907E+00             9.373129E+01             4.578586E+05            -4.727691E+00            -1.422229E-02             6.900065E-01             1.000964E+01
                   2.1600             8.944747E+01            -4.420399E+00             9.386787E+01             4.578586E+05            -5.155353E+00            -1.550848E-02             7.504620E-01             1.000844E+01
                   2.3400             8.922162E+01            -4.788554E+00             9.401017E+01             4.578586E+05            -5.582725E+00            -1.679370E-02             8.109649E-01             1.000951E+01
                   2.5200             8.899725E+01            -5.156328E+00             9.415358E+01             4.578586E+05            -6.009771E+00            -1.807784E-02             8.715208E-01             1.000840E+01
                   2.7000             8.877895E+01            -5.523689E+00             9.430264E+01             4.578586E+05            -6.436465E+00            -1.936082E-02             9.321361E-01             1.000981E+01
                   2.8800             8.856166E+01            -5.890616E+00             9.445227E+01             4.578586E+05            -6.862791E+00            -2.064258E-02             9.928172E-01             1.000881E+01
                   3.0600             8.834769E+01            -6.257063E+00             9.460475E+01             4.578586E+05            -7.288712E+00            -2.192300E-02             1.053571E+00             1.000781E+01
                   3.2400             8.813980E+01            -6.623007E+00             9.476280E+01             4.578586E+05            -7.714211E+00            -2.320203E-02             1.114406E+00             1.000968E+01
                   3.4200             8.793224E+01            -6.988418E+00             9.492066E+01             4.578586E+05            -8.139266E+00            -2.447958E-02             1.175328E+00             1.000880E+01
                   3.6000             8.772769E+01            -7.353258E+00             9.508095E+01             4.578586E+05            -8.563849E+00            -2.575558E-02             1.236347E+00             1.000791E+01
                   3.7800             8.752603E+01            -7.717493E+00             9.524353E+01             4.578586E+05            -8.987933E+00            -2.702992E-02             1.297469E+00             1.000703E+01
                   3.9600             8.732718E+01            -8.081100E+00             9.540828E+01             4.578586E+05            -9.411500E+00            -2.830255E-02             1.358702E+00             1.000614E+01
                   4.1400             8.713454E+01            -8.444042E+00             9.557858E+01             4.578586E+05            -9.834518E+00            -2.957336E-02             1.420049E+00             1.000875E+01
                   4.3200             8.694118E+01            -8.806316E+00             9.574750E+01             4.578586E+05            -1.025697E+01            -3.084230E-02             1.481495E+00             1.000799E+01
                   4.5000             8.675043E+01            -9.167933E+00             9.591836E+01             4.578586E+05            -1.067882E+01            -3.210926E-02             1.542999E+00             1.000723E+01
                   4.6800             8.656222E+01            -9.528886E+00             9.609111E+01             0.000000E+00            -1.110006E+01            -3.337418E-02             1.604547E+00             1.000648E+01
                   4.8600             8.637650E+01            -9.889152E+00             9.626565E+01             0.000000E+00            -1.152065E+01            -3.463698E-02             1.666138E+00             1.000573E+01
                   5.0400             8.619321E+01            -1.024871E+01             9.644192E+01             0.000000E+00            -1.194058E+01            -3.589757E-02             1.727771E+00             1.000499E+01
                   5.2200             8.601229E+01            -1.060753E+01             9.661981E+01             0.000000E+00            -1.235982E+01            -3.715587E-02             1.789445E+00             1.000425E+01
                   5.4000             8.583804E+01            -1.096559E+01             9.680363E+01             0.000000E+00            -1.277834E+01            -3.841181E-02             1.851160E+00             1.000787E+01
                   5.5800             8.566183E+01            -1.132287E+01             9.698470E+01             0.000000E+00            -1.319612E+01            -3.966530E-02             1.912916E+00             1.000726E+01
                   5.7600             8.548785E+01            -1.167934E+01             9.716719E+01             0.000000E+00            -1.361314E+01            -4.091628E-02             1.974712E+00             1.000666E+01
                   5.9400             8.531604E+01            -1.203498E+01             9.735103E+01             0.000000E+00            -1.402937E+01            -4.216465E-02             2.036546E+00             1.000607E+01
                   6.1200             8.514638E+01            -1.238978E+01             9.753615E+01             0.000000E+00            -1.444478E+01            -4.341034E-02             2.098419E+00             1.000548E+01
                   6.3000             8.497881E+01            -1.274369E+01             9.772250E+01             0.000000E+00            -1.485937E+01            -4.465328E-02             2.160329E+00             1.000490E+01
                   6.4800             8.481330E+01            -1.309671E+01             9.791001E+01             0.000000E+00            -1.527309E+01            -4.589337E-02             2.222277E+00             1.000432E+01
