                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             6.932568E-02             7.463383E-04             2.245472E-06             4.024309E-05             7.888268E-04             4.885562E-01             5.216296E-02             4.893450E-01
                   0.1800             6.825178E-02            -2.287514E-03            -6.882326E-06             4.523287E-04            -1.842068E-03             4.869921E-01             5.204308E-02             4.851500E-01
                   0.3600             6.841297E-02            -4.518742E-03            -1.359527E-05             7.655680E-04            -3.766769E-03             4.868638E-01             5.203910E-02             4.830970E-01
                   0.5400             6.859939E-02            -6.750079E-03            -2.030846E-05             1.078716E-03            -5.691671E-03             4.867707E-01             5.204248E-02             4.810790E-01
                   0.7200             6.880972E-02            -8.981292E-03            -2.702115E-05             1.391866E-03            -7.616447E-03             4.866989E-01             5.204070E-02             4.790825E-01
                   0.9000             6.904290E-02            -1.121178E-02            -3.373151E-05             1.705068E-03            -9.540442E-03             4.866537E-01             5.203981E-02             4.771132E-01
                   1.0800             6.929806E-02            -1.344140E-02            -4.043906E-05             2.018357E-03            -1.146348E-02             4.866340E-01             5.203983E-02             4.751705E-01
                   1.2600             6.957449E-02            -1.567047E-02            -4.714472E-05             2.331756E-03            -1.338586E-02             4.866391E-01             5.204078E-02             4.732533E-01
                   1.4400             6.987145E-02            -1.789856E-02            -5.384717E-05             2.645287E-03            -1.530712E-02             4.866594E-01             5.203364E-02             4.713523E-01
                   1.6200             7.018826E-02            -2.012562E-02            -6.054618E-05             2.958968E-03            -1.722720E-02             4.867117E-01             5.203603E-02             4.694845E-01
                   1.8000             7.052425E-02            -2.235140E-02            -6.724099E-05             3.272821E-03            -1.914582E-02             4.867766E-01             5.202930E-02             4.676308E-01
                   1.9800             7.087877E-02            -2.457601E-02            -7.393190E-05             3.586868E-03            -2.106307E-02             4.872444E-01             5.203324E-02             4.661813E-01
                   2.1600             7.125113E-02            -2.679912E-02            -8.061788E-05             3.901135E-03            -2.297861E-02             4.879543E-01             5.202697E-02             4.649757E-01
                   2.3400             7.164071E-02            -2.902074E-02            -8.729887E-05             4.215647E-03            -2.489239E-02             4.886941E-01             5.203256E-02             4.638017E-01
                   2.5200             7.204683E-02            -3.124066E-02            -9.397425E-05             4.530436E-03            -2.680419E-02             4.894395E-01             5.202679E-02             4.626353E-01
                   2.7000             7.246884E-02            -3.345874E-02            -1.006436E-04             4.845533E-03            -2.871385E-02             4.902144E-01             5.203412E-02             4.615005E-01
                   2.8800             7.290612E-02            -3.567492E-02            -1.073066E-04             5.160972E-03            -3.062125E-02             4.909922E-01             5.202892E-02             4.603710E-01
                   3.0600             7.335804E-02            -3.788899E-02            -1.139626E-04             5.476791E-03            -3.252616E-02             4.917849E-01             5.202370E-02             4.592587E-01
                   3.2400             7.382397E-02            -4.010086E-02            -1.206114E-04             5.793027E-03            -3.442845E-02             4.926065E-01             5.203345E-02             4.581780E-01
                   3.4200             7.430332E-02            -4.231043E-02            -1.272525E-04             6.109722E-03            -3.632797E-02             4.934271E-01             5.202883E-02             4.570991E-01
                   3.6000             7.479551E-02            -4.451755E-02            -1.338855E-04             6.426916E-03            -3.822452E-02             4.942603E-01             5.202423E-02             4.560358E-01
                   3.7800             7.529995E-02            -4.672207E-02            -1.405099E-04             6.744649E-03            -4.011793E-02             4.951054E-01             5.201963E-02             4.549875E-01
                   3.9600             7.581611E-02            -4.892390E-02            -1.471254E-04             7.062957E-03            -4.200807E-02             4.959619E-01             5.201504E-02             4.539538E-01
                   4.1400             7.634343E-02            -5.112288E-02            -1.537315E-04             7.381857E-03            -4.389476E-02             4.968472E-01             5.202857E-02             4.529524E-01
                   4.3200             7.688140E-02            -5.331891E-02            -1.603278E-04             7.701272E-03            -4.577797E-02             4.977252E-01             5.202462E-02             4.519473E-01
                   4.5000             7.742951E-02            -5.551184E-02            -1.669139E-04             8.020989E-03            -4.765776E-02             4.986134E-01             5.202070E-02             4.509557E-01
                   4.6800             7.798736E-02            -5.770156E-02            -1.734894E-04             8.340933E-03            -4.953411E-02             4.995114E-01             5.201679E-02             4.499773E-01
                   4.8600             7.855454E-02            -5.988793E-02            -1.800538E-04             8.661101E-03            -5.140689E-02             5.004188E-01             5.201290E-02             4.490119E-01
                   5.0400             7.913066E-02            -6.207085E-02            -1.866067E-04             8.981488E-03            -5.327597E-02             5.013350E-01             5.200904E-02             4.480591E-01
                   5.2200             7.971537E-02            -6.425016E-02            -1.931478E-04             9.302091E-03            -5.514122E-02             5.022598E-01             5.200520E-02             4.471186E-01
                   5.4000             8.030829E-02            -6.642577E-02            -1.996765E-04             9.622907E-03            -5.700253E-02             5.032153E-01             5.202402E-02             4.462128E-01
