                   Degree                L_f_vs[W]               L_ef_vh[W]                L_s_vh[W]               L_ef_ro[W]                 L_lub[W]              L_ef_vro[W]             L_ef_rohc[W]            L_lip_seal[W]         L_reexpansion[W]
                   0.0000             5.715562E-01             5.716257E-02             9.067233E-01             1.672599E+01             1.477725E+01             2.421785E-03             1.672356E+01             5.091037E+01             0.000000E+00
                   0.1800             5.513915E-01             5.716188E-02             8.780343E-01             1.672593E+01             1.454833E+01             2.426169E-03             1.672351E+01             5.091037E+01             0.000000E+00
                   0.3600             4.924226E-01             5.715960E-02             8.789740E-01             1.672572E+01             1.458266E+01             2.439311E-03             1.672328E+01             5.091037E+01             0.000000E+00
                   0.5400             4.334129E-01             5.715580E-02             8.800957E-01             1.672536E+01             1.462235E+01             2.461214E-03             1.672289E+01             5.091037E+01             0.000000E+00
                   0.7200             3.744186E-01             5.715048E-02             8.813773E-01             1.672485E+01             1.466712E+01             2.491877E-03             1.672236E+01             5.091037E+01             0.000000E+00
                   0.9000             3.154901E-01             5.714364E-02             8.828057E-01             1.672420E+01             1.471674E+01             2.531298E-03             1.672167E+01             5.091037E+01             0.000000E+00
                   1.0800             2.566540E-01             5.713528E-02             8.843720E-01             1.672340E+01             1.477102E+01             2.579474E-03             1.672082E+01             5.091037E+01             0.000000E+00
                   1.2600             1.979156E-01             5.712540E-02             8.860710E-01             1.672247E+01             1.482982E+01             2.636404E-03             1.671983E+01             5.091037E+01             0.000000E+00
                   1.4400             1.393000E-01             5.711400E-02             8.878988E-01             1.672138E+01             1.489297E+01             2.702084E-03             1.671868E+01             5.091037E+01             0.000000E+00
                   1.6200             8.081873E-02             5.710109E-02             8.898524E-01             1.672015E+01             1.496033E+01             2.776510E-03             1.671738E+01             5.091037E+01             0.000000E+00
                   1.8000             2.248767E-02             5.708666E-02             8.919293E-01             1.671878E+01             1.503176E+01             2.859680E-03             1.671592E+01             5.091037E+01             0.000000E+00
                   1.9800             3.568978E-02             5.707071E-02             8.941276E-01             1.671727E+01             1.510712E+01             2.951587E-03             1.671431E+01             5.091037E+01             0.000000E+00
                   2.1600             9.369653E-02             5.705325E-02             8.964452E-01             1.671561E+01             1.518626E+01             3.052228E-03             1.671255E+01             5.091037E+01             0.000000E+00
                   2.3400             1.515262E-01             5.703428E-02             8.988804E-01             1.671380E+01             1.526904E+01             3.161597E-03             1.671064E+01             5.091037E+01             0.000000E+00
                   2.5200             2.091666E-01             5.701379E-02             9.014312E-01             1.671186E+01             1.535533E+01             3.279687E-03             1.670858E+01             5.091037E+01             0.000000E+00
                   2.7000             2.666080E-01             5.699179E-02             9.040959E-01             1.670977E+01             1.544499E+01             3.406494E-03             1.670636E+01             5.091037E+01             0.000000E+00
                   2.8800             3.238425E-01             5.696829E-02             9.068725E-01             1.670753E+01             1.553787E+01             3.542010E-03             1.670399E+01             5.091037E+01             0.000000E+00
                   3.0600             3.808586E-01             5.694327E-02             9.097590E-01             1.670516E+01             1.563385E+01             3.686227E-03             1.670147E+01             5.091037E+01             0.000000E+00
                   3.2400             4.376490E-01             5.691675E-02             9.127537E-01             1.670264E+01             1.573279E+01             3.839138E-03             1.669880E+01             5.091037E+01             0.000000E+00
                   3.4200             4.942055E-01             5.688872E-02             9.158545E-01             1.669997E+01             1.583457E+01             4.000735E-03             1.669597E+01             5.091037E+01             0.000000E+00
                   3.6000             5.505199E-01             5.685919E-02             9.190592E-01             1.669717E+01             1.593905E+01             4.171009E-03             1.669300E+01             5.091037E+01             0.000000E+00
                   3.7800             6.065852E-01             5.682816E-02             9.223657E-01             1.669422E+01             1.604612E+01             4.349951E-03             1.668987E+01             5.091037E+01             0.000000E+00
                   3.9600             6.623990E-01             5.679563E-02             9.257715E-01             1.669114E+01             1.615567E+01             4.537552E-03             1.668660E+01             5.091037E+01             0.000000E+00
                   4.1400             7.179641E-01             5.676161E-02             9.292730E-01             1.668791E+01             1.626756E+01             4.733801E-03             1.668317E+01             5.091037E+01             0.000000E+00
                   4.3200             7.733202E-01             5.672609E-02             9.328632E-01             1.668453E+01             1.638169E+01             4.938688E-03             1.667960E+01             5.091037E+01             0.000000E+00
                   4.5000             8.285537E-01             5.668907E-02             9.365302E-01             1.668102E+01             1.649796E+01             5.152201E-03             1.667587E+01             5.091037E+01             0.000000E+00
                   4.6800             8.836928E-01             5.665057E-02             9.402695E-01             1.667737E+01             1.661627E+01             5.374331E-03             1.667199E+01             5.091037E+01             0.000000E+00
                   4.8600             9.387386E-01             5.661058E-02             9.440798E-01             1.667358E+01             1.673654E+01             5.605064E-03             1.666797E+01             5.091037E+01             0.000000E+00
                   5.0400             9.936922E-01             5.656910E-02             9.479598E-01             1.666964E+01             1.685869E+01             5.844388E-03             1.666380E+01             5.091037E+01             0.000000E+00
                   5.2200             1.048554E+00             5.652614E-02             9.519080E-01             1.666557E+01             1.698263E+01             6.092291E-03             1.665948E+01             5.091037E+01             0.000000E+00
                   5.4000             1.103325E+00             5.648170E-02             9.559233E-01             1.666136E+01             1.710830E+01             6.348759E-03             1.665501E+01             5.091037E+01             0.000000E+00
                   5.5800             1.158006E+00             5.643578E-02             9.600041E-01             1.665700E+01             1.723561E+01             6.613779E-03             1.665039E+01             5.091037E+01             0.000000E+00
                   5.7600             1.212599E+00             5.638839E-02             9.641494E-01             1.665251E+01             1.736450E+01             6.887336E-03             1.664563E+01             5.091037E+01             0.000000E+00
                   5.9400             1.267105E+00             5.633953E-02             9.683575E-01             1.664788E+01             1.749490E+01             7.169416E-03             1.664071E+01             5.091037E+01             0.000000E+00
                   6.1200             1.321524E+00             5.628920E-02             9.726273E-01             1.664312E+01             1.762674E+01             7.460003E-03             1.663566E+01             5.091037E+01             0.000000E+00
                   6.3000             1.375859E+00             5.623741E-02             9.769573E-01             1.663821E+01             1.775996E+01             7.759083E-03             1.663045E+01             5.091037E+01             0.000000E+00
                   6.4800             1.430111E+00             5.618415E-02             9.813463E-01             1.663317E+01             1.789451E+01             8.066639E-03             1.662510E+01             5.091037E+01             0.000000E+00
