                   Degree              Press.Ratio   Mass_leak_rad_ro[kg/s]      Mass_leak_vef[kg/s]       Mass_leak_vs[kg/s]      Mass_leak_ref[kg/s]    Mass_leak_total[kg/s]
                   0.0000             1.018840E+00             1.266869E-05             8.167361E-06             0.000000E+00             0.000000E+00             2.083605E-05
                   0.1800             1.080137E+00             1.124487E-06             1.034614E-05             0.000000E+00             1.134002E-08             1.148197E-05
                   0.3600             1.078628E+00             6.085916E-07             1.028597E-05             0.000000E+00             2.173165E-08             1.091630E-05
                   0.5400             1.077100E+00             4.829563E-07             1.022666E-05             0.000000E+00             3.121291E-08             1.074083E-05
                   0.7200             1.075600E+00             2.180740E-07             1.016876E-05             0.000000E+00             3.984205E-08             1.042668E-05
                   0.9000             1.074152E+00             6.528276E-08             1.010973E-05             0.000000E+00             4.768580E-08             1.022270E-05
                   1.0800             1.072773E+00             2.509699E-09             1.005837E-05             0.000000E+00             5.481701E-08             1.011569E-05
                   1.2600             1.071471E+00             6.228798E-08             1.000621E-05             0.000000E+00             6.131027E-08             1.012981E-05
                   1.4400             1.070249E+00             6.206376E-08             9.959027E-06             0.000000E+00             6.723957E-08             1.008833E-05
                   1.6200             1.069112E+00             6.185430E-08             9.914023E-06             0.000000E+00             7.267950E-08             1.004856E-05
                   1.8000             1.068058E+00             6.165973E-08             9.874044E-06             0.000000E+00             7.770382E-08             1.001341E-05
                   1.9800             1.067090E+00             6.148012E-08             9.836285E-06             0.000000E+00             8.238559E-08             9.980151E-06
                   2.1600             1.066205E+00             6.084026E-08             9.800762E-06             0.000000E+00             8.679696E-08             9.948399E-06
                   2.3400             1.065405E+00             6.068898E-08             9.770279E-06             0.000000E+00             9.100929E-08             9.921977E-06
                   2.5200             1.064688E+00             6.055276E-08             9.742039E-06             0.000000E+00             9.509299E-08             9.897685E-06
                   2.7000             1.064054E+00             6.043157E-08             9.718828E-06             0.000000E+00             9.911757E-08             9.878377E-06
                   2.8800             1.063501E+00             6.032532E-08             9.697855E-06             0.000000E+00             1.031515E-07             9.861332E-06
                   3.0600             1.063030E+00             6.023391E-08             9.679118E-06             0.000000E+00             1.072621E-07             9.846614E-06
                   3.2400             1.062638E+00             6.015724E-08             9.665382E-06             0.000000E+00             1.115153E-07             9.837055E-06
                   3.4200             1.062326E+00             6.009518E-08             9.653858E-06             0.000000E+00             1.159753E-07             9.829928E-06
                   3.6000             1.062091E+00             6.004753E-08             9.647294E-06             0.000000E+00             1.207036E-07             9.828045E-06
                   3.7800             1.061932E+00             6.001402E-08             9.642886E-06             0.000000E+00             1.257579E-07             9.828658E-06
                   3.9600             1.061847E+00             5.999419E-08             9.643340E-06             0.000000E+00             1.311874E-07             9.834522E-06
                   4.1400             1.061829E+00             5.998702E-08             9.645746E-06             0.000000E+00             1.370182E-07             9.842751E-06
                   4.3200             1.061860E+00             5.998897E-08             9.649604E-06             0.000000E+00             1.431799E-07             9.852773E-06
                   4.5000             1.061905E+00             5.999329E-08             9.653949E-06             0.000000E+00             1.494549E-07             9.863397E-06
                   4.6800             1.061952E+00             5.999784E-08             9.658483E-06             0.000000E+00             1.557707E-07             9.874251E-06
                   4.8600             1.062000E+00             6.000255E-08             9.665965E-06             0.000000E+00             1.621230E-07             9.888090E-06
                   5.0400             1.062049E+00             6.000736E-08             9.670839E-06             0.000000E+00             1.685089E-07             9.899356E-06
                   5.2200             1.062099E+00             6.001222E-08             9.675873E-06             0.000000E+00             1.749249E-07             9.910810E-06
                   5.4000             1.062148E+00             6.001705E-08             9.683838E-06             0.000000E+00             1.813671E-07             9.925223E-06
                   5.5800             1.062197E+00             6.002182E-08             9.689169E-06             0.000000E+00             1.878308E-07             9.937021E-06
                   5.7600             1.062245E+00             6.002647E-08             9.694636E-06             0.000000E+00             1.943106E-07             9.948973E-06
                   5.9400             1.062291E+00             6.003093E-08             9.700232E-06             0.000000E+00             2.008008E-07             9.961063E-06
                   6.1200             1.062335E+00             6.003518E-08             9.708735E-06             0.000000E+00             2.072950E-07             9.976065E-06
                   6.3000             1.062376E+00             6.003914E-08             9.714567E-06             0.000000E+00             2.137860E-07             9.988392E-06
                   6.4800             1.062414E+00             6.004275E-08             9.720506E-06             0.000000E+00             2.202661E-07             1.000081E-05
                   6.6600             1.062448E+00             6.004597E-08             9.726543E-06             0.000000E+00             2.267272E-07             1.001332E-05
                   6.8400             1.062478E+00             6.004874E-08             9.732670E-06             0.000000E+00             2.331604E-07             1.002588E-05
                   7.0200             1.062503E+00             6.005101E-08             9.741676E-06             0.000000E+00             2.395564E-07             1.004128E-05
                   7.2000             1.062523E+00             6.005270E-08             9.747962E-06             0.000000E+00             2.459049E-07             1.005392E-05
                   7.3800             1.062537E+00             6.005379E-08             9.754317E-06             0.000000E+00             2.521954E-07             1.006657E-05
                   7.5600             1.062545E+00             6.005420E-08             9.760731E-06             0.000000E+00             2.584168E-07             1.007920E-05
                   7.7400             1.062546E+00             6.005389E-08             9.767196E-06             0.000000E+00             2.645574E-07             1.009181E-05
                   7.9200             1.062539E+00             6.005278E-08             9.773706E-06             0.000000E+00             2.706049E-07             1.010436E-05
                   8.1000             1.062525E+00             6.005087E-08             9.780252E-06             0.000000E+00             2.765466E-07             1.011685E-05
                   8.2800             1.062502E+00             6.004804E-08             9.786826E-06             0.000000E+00             2.823692E-07             1.012924E-05
                   8.4600             1.062471E+00             6.004429E-08             9.790611E-06             0.000000E+00             2.880587E-07             1.013871E-05
                   8.6400             1.062430E+00             6.003953E-08             9.797216E-06             0.000000E+00             2.936013E-07             1.015086E-05
                   8.8200             1.062379E+00             6.003375E-08             9.803828E-06             0.000000E+00             2.989821E-07             1.016284E-05
                   9.0000             1.062318E+00             6.002686E-08             9.810437E-06             0.000000E+00             3.041862E-07             1.017465E-05
                   9.1800             1.062246E+00             6.001883E-08             9.814218E-06             0.000000E+00             3.091979E-07             1.018343E-05
                   9.3600             1.062163E+00             6.000961E-08             9.820797E-06             0.000000E+00             3.140016E-07             1.019481E-05
