                   Degree          h_min[micron-m]               p_max[MPa]           Q_martin[cc/s]                    Eccen        Att.Angle[degree]
                   0.0000             2.374996E+01             3.534565E-02             6.261225E-01             5.000007E-01             5.000000E-01
                   0.1800             2.374915E+01             3.334188E-02             6.207561E-01             5.000179E-01            -2.775642E-02
                   0.3600             2.374919E+01             3.351109E-02             6.208284E-01             5.000172E-01            -4.476063E-02
                   0.5400             2.374926E+01             3.369562E-02             6.208698E-01             5.000156E-01            -2.984954E-02
                   0.7200             2.374929E+01             3.391169E-02             6.209468E-01             5.000149E-01            -3.720036E-02
                   0.9000             2.374933E+01             3.414991E-02             6.210281E-01             5.000142E-01            -4.064681E-02
                   1.0800             2.374936E+01             3.440927E-02             6.211121E-01             5.000134E-01            -4.020187E-02
                   1.2600             2.374940E+01             3.468887E-02             6.211987E-01             5.000127E-01            -3.585004E-02
                   1.4400             2.374939E+01             3.500453E-02             6.213528E-01             5.000128E-01            -6.515467E-02
                   1.6200             2.374943E+01             3.532097E-02             6.214383E-01             5.000121E-01            -5.466507E-02
                   1.8000             2.374942E+01             3.568001E-02             6.216236E-01             5.000122E-01            -8.158952E-02
                   1.9800             2.374946E+01             3.602929E-02             6.217011E-01             5.000115E-01            -6.479399E-02
                   2.1600             2.374945E+01             3.642604E-02             6.219064E-01             5.000116E-01            -8.920183E-02
                   2.3400             2.374949E+01             3.680552E-02             6.219747E-01             5.000108E-01            -6.607526E-02
                   2.5200             2.374948E+01             3.723524E-02             6.221897E-01             5.000109E-01            -8.788283E-02
                   2.7000             2.374952E+01             3.764379E-02             6.222548E-01             5.000101E-01            -5.849787E-02
                   2.8800             2.374951E+01             3.810189E-02             6.224708E-01             5.000103E-01            -7.770061E-02
                   3.0600             2.374951E+01             3.857838E-02             6.227106E-01             5.000104E-01            -9.646701E-02
                   3.2400             2.374955E+01             3.902336E-02             6.227574E-01             5.000096E-01            -5.890302E-02
                   3.4200             2.374954E+01             3.952261E-02             6.229880E-01             5.000097E-01            -7.515082E-02
                   3.6000             2.374953E+01             4.003753E-02             6.232382E-01             5.000098E-01            -9.097536E-02
                   3.7800             2.374953E+01             4.056730E-02             6.235077E-01             5.000100E-01            -1.063684E-01
                   3.9600             2.374952E+01             4.111151E-02             6.237964E-01             5.000101E-01            -1.213338E-01
                   4.1400             2.374956E+01             4.159778E-02             6.237721E-01             5.000092E-01            -7.228027E-02
                   4.3200             2.374956E+01             4.215672E-02             6.240374E-01             5.000093E-01            -8.497007E-02
                   4.5000             2.374955E+01             4.272744E-02             6.243177E-01             5.000094E-01            -9.726649E-02
                   4.6800             2.374955E+01             4.330980E-02             6.246126E-01             5.000096E-01            -1.091682E-01
                   4.8600             2.374954E+01             4.390297E-02             6.249218E-01             5.000097E-01            -1.206787E-01
                   5.0400             2.374953E+01             4.450657E-02             6.252450E-01             5.000098E-01            -1.318001E-01
                   5.2200             2.374953E+01             4.512018E-02             6.255818E-01             5.000100E-01            -1.425356E-01
                   5.4000             2.374957E+01             4.564371E-02             6.254346E-01             5.000090E-01            -8.034917E-02
                   5.5800             2.374957E+01             4.626495E-02             6.257357E-01             5.000091E-01            -8.921828E-02
                   5.7600             2.374956E+01             4.689458E-02             6.260471E-01             5.000092E-01            -9.775792E-02
                   5.9400             2.374956E+01             4.753259E-02             6.263685E-01             5.000093E-01            -1.059706E-01
                   6.1200             2.374955E+01             4.817801E-02             6.266996E-01             5.000095E-01            -1.138625E-01
                   6.3000             2.374954E+01             4.883111E-02             6.270399E-01             5.000096E-01            -1.214363E-01
                   6.4800             2.374954E+01             4.949109E-02             6.273890E-01             5.000097E-01            -1.286958E-01
                   6.6600             2.374953E+01             5.015769E-02             6.277466E-01             5.000099E-01            -1.356467E-01
                   6.8400             2.374953E+01             5.083055E-02             6.281122E-01             5.000100E-01            -1.422910E-01
                   7.0200             2.374952E+01             5.150953E-02             6.284855E-01             5.000101E-01            -1.486340E-01
                   7.2000             2.374951E+01             5.219423E-02             6.288658E-01             5.000103E-01            -1.546774E-01
                   7.3800             2.374951E+01             5.288424E-02             6.292529E-01             5.000104E-01            -1.604252E-01
                   7.5600             2.374950E+01             5.357928E-02             6.296462E-01             5.000105E-01            -1.658803E-01
                   7.7400             2.374956E+01             5.412940E-02             6.292091E-01             5.000093E-01            -8.716575E-02
                   7.9200             2.374955E+01             5.482580E-02             6.295597E-01             5.000094E-01            -9.143301E-02
                   8.1000             2.374955E+01             5.552685E-02             6.299153E-01             5.000096E-01            -9.544991E-02
                   8.2800             2.374954E+01             5.623217E-02             6.302756E-01             5.000097E-01            -9.921844E-02
                   8.4600             2.374953E+01             5.694123E-02             6.306402E-01             5.000098E-01            -1.027394E-01
                   8.6400             2.374953E+01             5.765451E-02             6.310088E-01             5.000099E-01            -1.060149E-01
                   8.8200             2.374952E+01             5.837119E-02             6.313810E-01             5.000101E-01            -1.090458E-01
