                             Degree                         Volume[m3]                    I.Pressure[kPa]                   I.Temperature[K]                         I.Mass[kg]
                             0.0000                       5.000000E-08                       1.007664E+02                       3.040049E+02                       5.775224E-08
                             0.1800                       5.005066E-08                       1.007664E+02                       3.040049E+02                       5.781076E-08
                             0.3600                       5.009648E-08                       1.007664E+02                       3.040049E+02                       5.786368E-08
                             0.5400                       5.013763E-08                       1.007664E+02                       3.040049E+02                       5.791121E-08
                             0.7200                       5.017429E-08                       1.007664E+02                       3.040049E+02                       5.795356E-08
                             0.9000                       5.020665E-08                       1.007664E+02                       3.040049E+02                       5.799094E-08
                             1.0800                       5.023489E-08                       1.007664E+02                       3.040049E+02                       5.802355E-08
                             1.2600                       5.025918E-08                       1.007664E+02                       3.040049E+02                       5.805160E-08
                             1.4400                       5.027970E-08                       1.007664E+02                       3.040049E+02                       5.807531E-08
                             1.6200                       5.029663E-08                       1.007664E+02                       3.040049E+02                       5.809486E-08
                             1.8000                       5.031015E-08                       1.007664E+02                       3.040049E+02                       5.811048E-08
                             1.9800                       5.032045E-08                       1.007664E+02                       3.040049E+02                       5.812237E-08
                             2.1600                       5.032769E-08                       1.007664E+02                       3.040049E+02                       5.813074E-08
                             2.3400                       5.033207E-08                       1.007664E+02                       3.040049E+02                       5.813579E-08
                             2.5200                       5.033375E-08                       1.007664E+02                       3.040049E+02                       5.813774E-08
                             2.7000                       5.033292E-08                       1.007664E+02                       3.040049E+02                       5.813679E-08
                             2.8800                       5.032977E-08                       1.007664E+02                       3.040049E+02                       5.813314E-08
                             3.0600                       5.032446E-08                       1.007664E+02                       3.040049E+02                       5.812701E-08
                             3.2400                       5.031718E-08                       1.007664E+02                       3.040049E+02                       5.811860E-08
                             3.4200                       5.030811E-08                       1.007664E+02                       3.040049E+02                       5.810813E-08
                             3.6000                       5.029743E-08                       1.007664E+02                       3.040049E+02                       5.809579E-08
                             3.7800                       5.028532E-08                       1.007664E+02                       3.040049E+02                       5.808180E-08
                             3.9600                       5.027195E-08                       1.007664E+02                       3.040049E+02                       5.806636E-08
                             4.1400                       5.025752E-08                       1.007664E+02                       3.040049E+02                       5.804969E-08
                             4.3200                       5.024219E-08                       1.007664E+02                       3.040049E+02                       5.803198E-08
                             4.5000                       5.022615E-08                       1.007664E+02                       3.040049E+02                       5.801345E-08
                             4.6800                       5.020957E-08                       1.007664E+02                       3.040049E+02                       5.799431E-08
                             4.8600                       5.019265E-08                       1.007664E+02                       3.040049E+02                       5.797476E-08
                             5.0400                       5.017555E-08                       1.007664E+02                       3.040049E+02                       5.795501E-08
                             5.2200                       5.015845E-08                       1.007664E+02                       3.040049E+02                       5.793526E-08
                             5.4000                       5.014155E-08                       1.007664E+02                       3.040049E+02                       5.791574E-08
                             5.5800                       5.012501E-08                       1.007664E+02                       3.040049E+02                       5.789664E-08
                             5.7600                       5.010902E-08                       1.007664E+02                       3.040049E+02                       5.787817E-08
                             5.9400                       5.009376E-08                       1.007664E+02                       3.040049E+02                       5.786053E-08
                             6.1200                       5.007940E-08                       1.007664E+02                       3.040049E+02                       5.784395E-08
                             6.3000                       5.006612E-08                       1.007664E+02                       3.040049E+02                       5.782862E-08
                             6.4800                       5.005412E-08                       1.007664E+02                       3.040049E+02                       5.781475E-08
                             6.6600                       5.004355E-08                       1.007664E+02                       3.040049E+02                       5.780255E-08
                             6.8400                       5.003462E-08                       1.007664E+02                       3.040049E+02                       5.779223E-08
                             7.0200                       5.002748E-08                       1.007664E+02                       3.040049E+02                       5.778399E-08
                             7.2000                       5.002233E-08                       1.007664E+02                       3.040049E+02                       5.777804E-08
                             7.3800                       5.001935E-08                       1.007664E+02                       3.040049E+02                       5.777459E-08
                             7.5600                       5.001871E-08                       1.007664E+02                       3.040049E+02                       5.777385E-08
                             7.7400                       5.002059E-08                       1.007664E+02                       3.040049E+02                       5.777602E-08
                             7.9200                       5.002517E-08                       1.007664E+02                       3.040049E+02                       5.778132E-08
                             8.1000                       5.003263E-08                       1.007664E+02                       3.040049E+02                       5.778994E-08
                             8.2800                       5.004316E-08                       1.007664E+02                       3.040049E+02                       5.780209E-08
                             8.4600                       5.005692E-08                       1.007664E+02                       3.040049E+02                       5.781799E-08
                             8.6400                       5.007411E-08                       1.007664E+02                       3.040049E+02                       5.783784E-08
                             8.8200                       5.009489E-08                       1.007664E+02                       3.040049E+02                       5.786184E-08
                             9.0000                       5.011945E-08                       1.007664E+02                       3.040049E+02                       5.789021E-08
                             9.1800                       5.014796E-08                       1.007664E+02                       3.040049E+02                       5.792314E-08
                             9.3600                       5.018061E-08                       1.007664E+02                       3.040049E+02                       5.796086E-08
                             9.5400                       5.021757E-08                       1.007664E+02                       3.040049E+02                       5.800355E-08
                             9.7200                       5.025903E-08                       1.007664E+02                       3.040049E+02                       5.805143E-08
                             9.9000                       5.030516E-08                       1.007664E+02                       3.040049E+02                       5.810471E-08
                            10.0800                       5.035613E-08                       1.007664E+02                       3.040049E+02                       5.816359E-08
                            10.2600                       5.041214E-08                       1.007664E+02                       3.040049E+02                       5.822828E-08
                            10.4400                       5.047335E-08                       1.007664E+02                       3.040049E+02                       5.829898E-08
                            10.6200                       5.053994E-08                       1.007664E+02                       3.040049E+02                       5.837590E-08
                            10.8000                       5.061210E-08                       1.007664E+02                       3.040049E+02                       5.845925E-08
                            10.9800                       5.069000E-08                       1.007664E+02                       3.040049E+02                       5.854923E-08
                            11.1600                       5.077382E-08                       1.007664E+02                       3.040049E+02                       5.864604E-08
                            11.3400                       5.086374E-08                       1.007664E+02                       3.040049E+02                       5.874990E-08
                            11.5200                       5.095993E-08                       1.007664E+02                       3.040049E+02                       5.886101E-08
                            11.7000                       5.106258E-08                       1.007664E+02                       3.040049E+02                       5.897956E-08
