                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             8.800689E-16             3.450495E+02             8.800689E-16             4.265922E+01             0.000000E+00             3.877088E+02             8.337341E-02             3.996552E-05             3.555403E-01             4.754687E-02             7.541973E-01             4.754108E-01             1.381641E+01             1.220667E+01             8.873841E+00             4.502129E+01
                   0.1800             2.585079E+01             3.298242E+02             2.373819E-02             4.082479E+01             2.587453E+01             3.706490E+02             1.058121E-01             6.806836E-03             3.575802E-01             4.754629E-02             7.303342E-01             4.586383E-01             1.381637E+01             1.201758E+01             8.853447E+00             4.502129E+01
                   0.3600             2.592827E+01             3.147320E+02             3.669829E-03             3.900050E+01             2.593194E+01             3.537326E+02             9.764144E-02             1.165647E-02             3.620686E-01             4.754440E-02             7.311159E-01             4.095889E-01             1.381619E+01             1.204594E+01             8.852771E+00             4.502129E+01
                   0.5400             2.594720E+01             2.996585E+02             2.951348E-05             3.717227E+01             2.594723E+01             3.368308E+02             9.378650E-02             1.595020E-02             3.659036E-01             4.754124E-02             7.320488E-01             3.605056E-01             1.381589E+01             1.207872E+01             8.853345E+00             4.502129E+01
                   0.7200             2.593517E+01             2.846037E+02             7.366061E-04             3.534042E+01             2.593590E+01             3.199441E+02             8.920164E-02             1.997602E-02             3.693436E-01             4.753681E-02             7.331149E-01             3.114351E-01             1.381548E+01             1.211570E+01             8.853042E+00             4.502129E+01
                   0.9000             2.590753E+01             2.695679E+02             2.158110E-03             3.350530E+01             2.590969E+01             3.030732E+02             8.589487E-02             2.384585E-02             3.724970E-01             4.753112E-02             7.343030E-01             2.624194E-01             1.381494E+01             1.215669E+01             8.852891E+00             4.502129E+01
                   1.0800             2.587387E+01             2.545513E+02             3.367257E-03             3.166727E+01             2.587724E+01             2.862186E+02             8.362200E-02             2.760831E-02             3.754168E-01             4.752417E-02             7.356058E-01             2.134805E-01             1.381428E+01             1.220152E+01             8.852894E+00             4.502129E+01
                   1.2600             2.583956E+01             2.395543E+02             4.236817E-03             2.982667E+01             2.584380E+01             2.693809E+02             8.249450E-02             3.128645E-02             3.781299E-01             4.751595E-02             7.370190E-01             1.646229E-01             1.381351E+01             1.225009E+01             8.853056E+00             4.502129E+01
                   1.4400             2.580727E+01             2.245777E+02             4.830585E-03             2.798393E+01             2.581210E+01             2.525616E+02             8.102532E-02             3.489305E-02             3.806506E-01             4.750647E-02             7.385393E-01             1.158674E-01             1.381261E+01             1.230226E+01             8.851842E+00             4.502129E+01
                   1.6200             2.577863E+01             2.096227E+02             5.235792E-03             2.613954E+01             2.578386E+01             2.357623E+02             7.967271E-02             3.843602E-02             3.829860E-01             4.749573E-02             7.401643E-01             6.722367E-02             1.381160E+01             1.235791E+01             8.852248E+00             4.502129E+01
                   1.8000             2.575444E+01             1.946910E+02             5.521093E-03             2.429398E+01             2.575996E+01             2.189850E+02             7.844982E-02             4.192107E-02             3.851401E-01             4.748373E-02             7.418918E-01             1.870486E-02             1.381046E+01             1.241691E+01             8.851103E+00             4.502129E+01
                   1.9800             2.573504E+01             1.797844E+02             5.732981E-03             2.244782E+01             2.574078E+01             2.022323E+02             7.732834E-02             4.535292E-02             3.871146E-01             4.747046E-02             7.437204E-01             2.968616E-02             1.380921E+01             1.247916E+01             8.851774E+00             4.502129E+01
                   2.1600             2.572050E+01             1.649057E+02             5.900934E-03             2.060170E+01             2.572640E+01             1.855074E+02             7.630089E-02             4.873565E-02             3.889100E-01             4.745594E-02             7.456481E-01             7.793521E-02             1.380784E+01             1.254453E+01             8.850706E+00             4.502129E+01
