                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.522271E-06             2.732512E-07             1.522192E-06             2.475600E-15             3.058796E-09             1.431815E-08             1.266318E-06             7.881959E-11             1.285772E-19             1.249020E-06            -2.491960E-07            -2.481005E-07             7.517234E-07
                   0.1800             1.522557E-06             2.734085E-07             1.521560E-06             9.173008E-10             3.036300E-09             1.421258E-08             1.266318E-06             7.887359E-11             4.808977E-14             1.249148E-06            -2.492626E-07            -2.481621E-07             7.517234E-07
                   0.3600             1.522820E-06             2.735528E-07             1.520909E-06             1.832013E-09             3.015280E-09             1.411420E-08             1.266318E-06             7.892058E-11             9.611445E-14             1.249268E-06            -2.493223E-07            -2.482218E-07             7.517234E-07
                   0.5400             1.523071E-06             2.736898E-07             1.520248E-06             2.744089E-09             2.995289E-09             1.402065E-08             1.266318E-06             7.896297E-11             1.440648E-13             1.249381E-06            -2.493791E-07            -2.482787E-07             7.517234E-07
                   0.7200             1.523309E-06             2.738202E-07             1.519577E-06             3.653637E-09             2.976294E-09             1.393174E-08             1.266318E-06             7.900094E-11             1.919410E-13             1.249489E-06            -2.494331E-07            -2.483327E-07             7.517234E-07
                   0.9000             1.523535E-06             2.739436E-07             1.518895E-06             4.560833E-09             2.958302E-09             1.384754E-08             1.266318E-06             7.903446E-11             2.397472E-13             1.249591E-06            -2.494842E-07            -2.483838E-07             7.517234E-07
                   1.0800             1.523748E-06             2.740602E-07             1.518203E-06             5.465889E-09             2.941307E-09             1.376800E-08             1.266318E-06             7.906353E-11             2.874896E-13             1.249688E-06            -2.495326E-07            -2.484321E-07             7.517234E-07
                   1.2600             1.523949E-06             2.741700E-07             1.517501E-06             6.369028E-09             2.925303E-09             1.369309E-08             1.266318E-06             7.908817E-11             3.351753E-13             1.249779E-06            -2.495781E-07            -2.484776E-07             7.517234E-07
                   1.4400             1.524138E-06             2.742733E-07             1.516788E-06             7.270473E-09             2.910268E-09             1.362272E-08             1.266318E-06             7.910851E-11             3.828117E-13             1.249865E-06            -2.496209E-07            -2.485202E-07             7.517234E-07
                   1.6200             1.524314E-06             2.743696E-07             1.516064E-06             8.170443E-09             2.896227E-09             1.355700E-08             1.266318E-06             7.912438E-11             4.304051E-13             1.249944E-06            -2.496608E-07            -2.485602E-07             7.517234E-07
                   1.8000             1.524478E-06             2.744595E-07             1.515330E-06             9.069160E-09             2.883143E-09             1.349575E-08             1.266318E-06             7.913597E-11             4.779632E-13             1.250019E-06            -2.496981E-07            -2.485973E-07             7.517234E-07
                   1.9800             1.524630E-06             2.745425E-07             1.514584E-06             9.966833E-09             2.871042E-09             1.343912E-08             1.266318E-06             7.914313E-11             5.254918E-13             1.250088E-06            -2.497325E-07            -2.486317E-07             7.517234E-07
                   2.1600             1.524770E-06             2.746191E-07             1.513827E-06             1.086368E-08             2.859887E-09             1.338690E-08             1.266318E-06             7.914605E-11             5.729983E-13             1.250151E-06            -2.497643E-07            -2.486633E-07             7.517234E-07
                   2.3400             1.524898E-06             2.746890E-07             1.513058E-06             1.175989E-08             2.849703E-09             1.333925E-08             1.266318E-06             7.914458E-11             6.204880E-13             1.250209E-06            -2.497932E-07            -2.486923E-07             7.517234E-07
                   2.5200             1.525014E-06             2.747525E-07             1.512278E-06             1.265569E-08             2.840455E-09             1.329595E-08             1.266318E-06             7.913891E-11             6.679681E-13             1.250261E-06            -2.498195E-07            -2.487185E-07             7.517234E-07
                   2.7000             1.525118E-06             2.748093E-07             1.511487E-06             1.355125E-08             2.832167E-09             1.325717E-08             1.266318E-06             7.912889E-11             7.154433E-13             1.250309E-06            -2.498430E-07            -2.487421E-07             7.517234E-07
                   2.8800             1.525210E-06             2.748599E-07             1.510684E-06             1.444679E-08             2.824803E-09             1.322270E-08             1.266318E-06             7.911470E-11             7.629207E-13             1.250350E-06            -2.498640E-07            -2.487630E-07             7.517234E-07
                   3.0600             1.525291E-06             2.749041E-07             1.509869E-06             1.534248E-08             2.818370E-09             1.319258E-08             1.266318E-06             7.909630E-11             8.104054E-13             1.250387E-06            -2.498824E-07            -2.487812E-07             7.517234E-07
