                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.393612E-06             2.402406E-07             1.393607E-06             2.298973E-15             1.619896E-08             9.645282E-08             1.266019E-06             4.834878E-12             1.248409E-20             1.153372E-06            -1.256891E-07            -2.753548E-07             7.523277E-07
                   0.1800             1.393825E-06             2.403536E-07             1.393064E-06             7.552909E-10             1.618186E-08             9.637054E-08             1.266019E-06             4.912145E-12             1.721370E-15             1.153471E-06            -1.257027E-07            -2.754406E-07             7.523277E-07
                   0.3600             1.394076E-06             2.405013E-07             1.392564E-06             1.507573E-09             1.616664E-08             9.628177E-08             1.266019E-06             4.997060E-12             3.344371E-15             1.153575E-06            -1.257336E-07            -2.755138E-07             7.523277E-07
                   0.5400             1.394320E-06             2.406442E-07             1.392058E-06             2.257101E-09             1.615196E-08             9.619600E-08             1.266019E-06             5.079161E-12             4.880014E-15             1.153676E-06            -1.257637E-07            -2.755843E-07             7.523277E-07
                   0.7200             1.394555E-06             2.407826E-07             1.391546E-06             3.004062E-09             1.613783E-08             9.611316E-08             1.266019E-06             5.158501E-12             6.335461E-15             1.153773E-06            -1.257929E-07            -2.756521E-07             7.523277E-07
                   0.9000             1.394783E-06             2.409166E-07             1.391029E-06             3.748609E-09             1.612425E-08             9.603322E-08             1.266019E-06             5.235110E-12             7.715964E-15             1.153866E-06            -1.258214E-07            -2.757173E-07             7.523277E-07
                   1.0800             1.395003E-06             2.410462E-07             1.390507E-06             4.490879E-09             1.611120E-08             9.595615E-08             1.266019E-06             5.309008E-12             9.025907E-15             1.153957E-06            -1.258491E-07            -2.757798E-07             7.523277E-07
                   1.2600             1.395215E-06             2.411714E-07             1.389978E-06             5.231004E-09             1.609869E-08             9.588194E-08             1.266019E-06             5.380201E-12             1.026927E-14             1.154043E-06            -1.258760E-07            -2.758396E-07             7.523277E-07
                   1.4400             1.395419E-06             2.412921E-07             1.389444E-06             5.969111E-09             1.608671E-08             9.581059E-08             1.266019E-06             5.448684E-12             1.144986E-14             1.154127E-06            -1.259021E-07            -2.758969E-07             7.523277E-07
                   1.6200             1.395615E-06             2.414083E-07             1.388904E-06             6.705328E-09             1.607526E-08             9.574212E-08             1.266019E-06             5.514439E-12             1.257136E-14             1.154207E-06            -1.259274E-07            -2.759516E-07             7.523277E-07
                   1.8000             1.395803E-06             2.415199E-07             1.388358E-06             7.439783E-09             1.606431E-08             9.567652E-08             1.266019E-06             5.577448E-12             1.363745E-14             1.154283E-06            -1.259518E-07            -2.760038E-07             7.523277E-07
                   1.9800             1.395983E-06             2.416267E-07             1.387805E-06             8.172601E-09             1.605388E-08             9.561383E-08             1.266019E-06             5.637688E-12             1.465175E-14             1.154356E-06            -1.259752E-07            -2.760536E-07             7.523277E-07
                   2.1600             1.396155E-06             2.417287E-07             1.387245E-06             8.903910E-09             1.604395E-08             9.555404E-08             1.266019E-06             5.695144E-12             1.561790E-14             1.154426E-06            -1.259976E-07            -2.761009E-07             7.523277E-07
                   2.3400             1.396319E-06             2.418259E-07             1.386679E-06             9.633838E-09             1.603450E-08             9.549717E-08             1.266019E-06             5.749801E-12             1.653953E-14             1.154493E-06            -1.260190E-07            -2.761459E-07             7.523277E-07
                   2.5200             1.396474E-06             2.419181E-07             1.386105E-06             1.036251E-08             1.602555E-08             9.544321E-08             1.266019E-06             5.801654E-12             1.742036E-14             1.154556E-06            -1.260393E-07            -2.761886E-07             7.523277E-07
                   2.7000             1.396620E-06             2.420053E-07             1.385525E-06             1.109006E-08             1.601708E-08             9.539215E-08             1.266019E-06             5.850705E-12             1.826414E-14             1.154615E-06            -1.260586E-07            -2.762289E-07             7.523277E-07
                   2.8800             1.396759E-06             2.420876E-07             1.384936E-06             1.181661E-08             1.600910E-08             9.534399E-08             1.266019E-06             5.896959E-12             1.907467E-14             1.154671E-06            -1.260767E-07            -2.762670E-07             7.523277E-07
                   3.0600             1.396889E-06             2.421650E-07             1.384341E-06             1.254229E-08             1.600158E-08             9.529871E-08             1.266019E-06             5.940426E-12             1.985585E-14             1.154724E-06            -1.260938E-07            -2.763028E-07             7.523277E-07
                   3.2400             1.397011E-06             2.422374E-07             1.383738E-06             1.326723E-08             1.599454E-08             9.525630E-08             1.266019E-06             5.981120E-12             2.061159E-14             1.154774E-06            -1.261097E-07            -2.763363E-07             7.523277E-07
                   3.4200             1.397125E-06             2.423050E-07             1.383127E-06             1.399156E-08             1.598797E-08             9.521673E-08             1.266019E-06             6.019055E-12             2.134590E-14             1.154820E-06            -1.261246E-07            -2.763676E-07             7.523277E-07
                   3.6000             1.397231E-06             2.423678E-07             1.382509E-06             1.471541E-08             1.598187E-08             9.517998E-08             1.266019E-06             6.054246E-12             2.206280E-14             1.154863E-06            -1.261384E-07            -2.763967E-07             7.523277E-07
                   3.7800             1.397328E-06             2.424257E-07             1.381883E-06             1.543890E-08             1.597623E-08             9.514604E-08             1.266019E-06             6.086709E-12             2.276634E-14             1.154902E-06            -1.261511E-07            -2.764236E-07             7.523277E-07
                   3.9600             1.397418E-06             2.424788E-07             1.381249E-06             1.616216E-08             1.597105E-08             9.511489E-08             1.266019E-06             6.116458E-12             2.346061E-14             1.154939E-06            -1.261628E-07            -2.764482E-07             7.523277E-07
