                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.214305E-09            -1.813516E-03             1.687538E-08
                   0.1800            -2.627394E-05            -1.141492E+01             1.530650E-08
                   0.3600            -2.623769E-05            -1.142584E+01             1.379477E-08
                   0.5400            -2.620885E-05            -1.142888E+01             1.234003E-08
                   0.7200            -2.618535E-05            -1.142769E+01             1.094235E-08
                   0.9000            -2.616592E-05            -1.142445E+01             9.601763E-09
                   1.0800            -2.614978E-05            -1.142039E+01             8.318251E-09
                   1.2600            -2.613641E-05            -1.141623E+01             7.091855E-09
                   1.4400            -2.612548E-05            -1.141239E+01             5.922565E-09
                   1.6200            -2.611673E-05            -1.140907E+01             4.810430E-09
                   1.8000            -2.611000E-05            -1.140639E+01             3.755436E-09
                   1.9800            -2.610511E-05            -1.140437E+01             2.757605E-09
                   2.1600            -2.610194E-05            -1.140304E+01             1.816955E-09
                   2.3400            -2.610037E-05            -1.140238E+01             9.334895E-10
                   2.5200            -2.610029E-05            -1.140235E+01             1.072292E-10
                   2.7000            -2.610158E-05            -1.140292E+01            -6.618297E-10
                   2.8800            -2.610414E-05            -1.140406E+01            -1.373678E-09
                   3.0600            -2.610788E-05            -1.140572E+01            -2.028297E-09
                   3.2400            -2.611267E-05            -1.140785E+01            -2.625690E-09
                   3.4200            -2.611843E-05            -1.141042E+01            -3.165846E-09
                   3.6000            -2.612505E-05            -1.141337E+01            -3.648757E-09
                   3.7800            -2.613243E-05            -1.141667E+01            -4.074428E-09
                   3.9600            -2.614047E-05            -1.142027E+01            -4.442850E-09
                   4.1400            -2.614906E-05            -1.142412E+01            -4.754022E-09
                   4.3200            -2.615811E-05            -1.142817E+01            -5.007941E-09
                   4.5000            -2.616751E-05            -1.143239E+01            -5.204611E-09
                   4.6800            -2.617717E-05            -1.143672E+01            -5.344028E-09
                   4.8600            -2.618696E-05            -1.144112E+01            -5.426196E-09
                   5.0400            -2.619681E-05            -1.144554E+01            -5.451112E-09
                   5.2200            -2.620659E-05            -1.144994E+01            -5.418788E-09
                   5.4000            -2.621622E-05            -1.145427E+01            -5.329219E-09
                   5.5800            -2.622558E-05            -1.145848E+01            -5.182413E-09
                   5.7600            -2.623457E-05            -1.146253E+01            -4.978380E-09
                   5.9400            -2.624308E-05            -1.146637E+01            -4.717123E-09
                   6.1200            -2.625102E-05            -1.146995E+01            -4.398649E-09
                   6.3000            -2.625828E-05            -1.147322E+01            -4.022966E-09
                   6.4800            -2.626475E-05            -1.147615E+01            -3.590085E-09
                   6.6600            -2.627033E-05            -1.147867E+01            -3.100015E-09
                   6.8400            -2.627490E-05            -1.148075E+01            -2.552768E-09
                   7.0200            -2.627838E-05            -1.148234E+01            -1.948358E-09
                   7.2000            -2.628065E-05            -1.148338E+01            -1.286794E-09
                   7.3800            -2.628161E-05            -1.148384E+01            -5.680897E-10
                   7.5600            -2.628115E-05            -1.148366E+01             2.077388E-10
                   7.7400            -2.627917E-05            -1.148280E+01             1.040674E-09
                   7.9200            -2.627557E-05            -1.148121E+01             1.930704E-09
                   8.1000            -2.627024E-05            -1.147885E+01             2.877808E-09
                   8.2800            -2.626309E-05            -1.147567E+01             3.881968E-09
                   8.4600            -2.625400E-05            -1.147162E+01             4.943168E-09
                   8.6400            -2.624289E-05            -1.146666E+01             6.061384E-09
                   8.8200            -2.622965E-05            -1.146075E+01             7.236601E-09
                   9.0000            -2.621418E-05            -1.145384E+01             8.468791E-09
                   9.1800            -2.619640E-05            -1.144589E+01             9.757934E-09
                   9.3600            -2.617620E-05            -1.143685E+01             1.110401E-08
                   9.5400            -2.615349E-05            -1.142670E+01             1.250699E-08
                   9.7200            -2.612819E-05            -1.141537E+01             1.396685E-08
                   9.9000            -2.610021E-05            -1.140284E+01             1.548356E-08
                  10.0800            -2.606945E-05            -1.138908E+01             1.705710E-08
                  10.2600            -2.603585E-05            -1.137403E+01             1.868745E-08
                  10.4400            -2.599931E-05            -1.135767E+01             2.037456E-08
                  10.6200            -2.595977E-05            -1.133996E+01             2.211842E-08
                  10.8000            -2.591715E-05            -1.132087E+01             2.391898E-08
                  10.9800            -2.587137E-05            -1.130037E+01             2.577623E-08
                  11.1600            -2.582238E-05            -1.127842E+01             2.769013E-08
                  11.3400            -2.577011E-05            -1.125501E+01             2.966064E-08
                  11.5200            -2.571450E-05            -1.123011E+01             3.168773E-08
                  11.7000            -2.565550E-05            -1.120368E+01             3.377137E-08
                  11.8800            -2.559305E-05            -1.117572E+01             3.591152E-08
                  12.0600            -2.552711E-05            -1.114620E+01             3.810815E-08
                  12.2400            -2.545764E-05            -1.111510E+01             4.036122E-08
                  12.4200            -2.538461E-05            -1.108240E+01             4.267068E-08
                  12.6000            -2.530797E-05            -1.104810E+01             4.503651E-08
                  12.7800            -2.522771E-05            -1.101218E+01             4.745866E-08
                  12.9600            -2.514380E-05            -1.097464E+01             4.993709E-08
                  13.1400            -2.505622E-05            -1.093546E+01             5.247175E-08
                  13.3200            -2.496497E-05            -1.089465E+01             5.506262E-08
                  13.5000            -2.487004E-05            -1.085220E+01             5.770964E-08
                  13.6800            -2.477142E-05            -1.080811E+01             6.041277E-08
                  13.8600            -2.466912E-05            -1.076239E+01             6.317197E-08
                  14.0400            -2.456315E-05            -1.071504E+01             6.598718E-08
                  14.2200            -2.445352E-05            -1.066607E+01             6.885837E-08
                  14.4000            -2.434026E-05            -1.061548E+01             7.178549E-08
                  14.5800            -2.422340E-05            -1.056331E+01             7.476848E-08
                  14.7600            -2.410295E-05            -1.050955E+01             7.780731E-08
                  14.9400            -2.397896E-05            -1.045422E+01             8.090191E-08
                  15.1200            -2.385147E-05            -1.039735E+01             8.405224E-08
                  15.3000            -2.372053E-05            -1.033896E+01             8.725825E-08
                  15.4800            -2.358618E-05            -1.027908E+01             9.051988E-08
                  15.6600            -2.344848E-05            -1.021772E+01             9.383709E-08
                  15.8400            -2.330750E-05            -1.015492E+01             9.720981E-08
                  16.0200            -2.316329E-05            -1.009071E+01             1.006380E-07
                  16.2000            -2.301593E-05            -1.002511E+01             1.041216E-07
                  16.3800            -2.286549E-05            -9.958174E+00             1.076605E-07
                  16.5600            -2.271204E-05            -9.889926E+00             1.112548E-07
                  16.7400            -2.255568E-05            -9.820405E+00             1.149043E-07
                  16.9200            -2.239647E-05            -9.749651E+00             1.186089E-07
                  17.1000            -2.223452E-05            -9.677704E+00             1.223687E-07
                  17.2800            -2.206990E-05            -9.604606E+00             1.261836E-07
                  17.4600            -2.190272E-05            -9.530399E+00             1.300534E-07
                  17.6400            -2.173307E-05            -9.455128E+00             1.339782E-07
                  17.8200            -2.156104E-05            -9.378837E+00             1.379578E-07
                  18.0000            -2.138675E-05            -9.301572E+00             1.419923E-07
                  18.1800            -2.121028E-05            -9.223380E+00             1.460815E-07
                  18.3600            -2.103175E-05            -9.144307E+00             1.502253E-07
                  18.5400            -2.085126E-05            -9.064401E+00             1.544238E-07
                  18.7200            -2.066892E-05            -8.983711E+00             1.586769E-07
                  18.9000            -2.048483E-05            -8.902285E+00             1.629844E-07
                  19.0800            -2.029910E-05            -8.820170E+00             1.673463E-07
                  19.2600            -2.011185E-05            -8.737416E+00             1.717626E-07
                  19.4400            -1.992317E-05            -8.654071E+00             1.762332E-07
                  19.6200            -1.973317E-05            -8.570184E+00             1.807579E-07
                  19.8000            -1.954197E-05            -8.485802E+00             1.853368E-07
                  19.9800            -1.934968E-05            -8.400974E+00             1.899697E-07
                  20.1600            -1.915639E-05            -8.315747E+00             1.946567E-07
                  20.3400            -1.896222E-05            -8.230169E+00             1.993975E-07
                  20.5200            -1.876727E-05            -8.144284E+00             2.041922E-07
                  20.7000            -1.857164E-05            -8.058141E+00             2.090407E-07
                  20.8800            -1.837544E-05            -7.971782E+00             2.139428E-07
                  21.0600            -1.817877E-05            -7.885254E+00             2.188986E-07
                  21.2400            -1.798172E-05            -7.798599E+00             2.239079E-07
                  21.4200            -1.778439E-05            -7.711859E+00             2.289706E-07
                  21.6000            -1.758689E-05            -7.625077E+00             2.340868E-07
                  21.7800            -1.738929E-05            -7.538294E+00             2.392562E-07
                  21.9600            -1.719170E-05            -7.451548E+00             2.444789E-07
                  22.1400            -1.699420E-05            -7.364878E+00             2.497546E-07
                  22.3200            -1.679688E-05            -7.278322E+00             2.550835E-07
                  22.5000            -1.659982E-05            -7.191916E+00             2.604653E-07
                  22.6800            -1.640310E-05            -7.105696E+00             2.659000E-07
                  22.8600            -1.620680E-05            -7.019694E+00             2.713876E-07
                  23.0400            -1.601101E-05            -6.933945E+00             2.769278E-07
                  23.2200            -1.581578E-05            -6.848479E+00             2.825207E-07
                  23.4000            -1.562119E-05            -6.763327E+00             2.881661E-07
                  23.5800            -1.542732E-05            -6.678518E+00             2.938640E-07
                  23.7600            -1.523422E-05            -6.594079E+00             2.996143E-07
                  23.9400            -1.504196E-05            -6.510039E+00             3.054169E-07
                  24.1200            -1.485059E-05            -6.426421E+00             3.112717E-07
                  24.3000            -1.466019E-05            -6.343250E+00             3.171786E-07
                  24.4800            -1.447079E-05            -6.260549E+00             3.231375E-07
                  24.6600            -1.428245E-05            -6.178341E+00             3.291483E-07
                  24.8400            -1.409523E-05            -6.096644E+00             3.352110E-07
                  25.0200            -1.390916E-05            -6.015480E+00             3.413255E-07
                  25.2000            -1.372430E-05            -5.934867E+00             3.474916E-07
                  25.3800            -1.354067E-05            -5.854820E+00             3.537092E-07
                  25.5600            -1.335833E-05            -5.775358E+00             3.599783E-07
                  25.7400            -1.317731E-05            -5.696494E+00             3.662988E-07
                  25.9200            -1.299763E-05            -5.618242E+00             3.726706E-07
                  26.1000            -1.281934E-05            -5.540616E+00             3.790936E-07
                  26.2800            -1.264246E-05            -5.463627E+00             3.855676E-07
                  26.4600            -1.246703E-05            -5.387286E+00             3.920927E-07
                  26.6400            -1.229305E-05            -5.311603E+00             3.986686E-07
                  26.8200            -1.212056E-05            -5.236587E+00             4.052953E-07
                  27.0000            -1.194958E-05            -5.162246E+00             4.119727E-07
                  27.1800            -1.178012E-05            -5.088587E+00             4.187007E-07
                  27.3600            -1.161220E-05            -5.015617E+00             4.254792E-07
                  27.5400            -1.144584E-05            -4.943340E+00             4.323081E-07
                  27.7200            -1.128105E-05            -4.871763E+00             4.391873E-07
                  27.9000            -1.111783E-05            -4.800888E+00             4.461166E-07
                  28.0800            -1.095620E-05            -4.730719E+00             4.530961E-07
                  28.2600            -1.079617E-05            -4.661258E+00             4.601255E-07
                  28.4400            -1.063774E-05            -4.592508E+00             4.672048E-07
                  28.6200            -1.048091E-05            -4.524469E+00             4.743338E-07
                  28.8000            -1.032570E-05            -4.457142E+00             4.815126E-07
                  28.9800            -1.017209E-05            -4.390526E+00             4.887408E-07
                  29.1600            -1.002009E-05            -4.324622E+00             4.960186E-07
                  29.3400            -9.869696E-06            -4.259428E+00             5.033457E-07
                  29.5200            -9.720909E-06            -4.194942E+00             5.107220E-07
                  29.7000            -9.573723E-06            -4.131162E+00             5.181474E-07
                  29.8800            -9.428134E-06            -4.068086E+00             5.256219E-07
                  30.0600            -9.284135E-06            -4.005709E+00             5.331453E-07
                  30.2400            -9.141719E-06            -3.944029E+00             5.407174E-07
                  30.4200            -9.000879E-06            -3.883042E+00             5.483383E-07
                  30.6000            -8.861604E-06            -3.822743E+00             5.560077E-07
                  30.7800            -8.723886E-06            -3.763127E+00             5.637256E-07
                  30.9600            -8.587714E-06            -3.704190E+00             5.714919E-07
                  31.1400            -8.453075E-06            -3.645926E+00             5.793064E-07
                  31.3200            -8.319958E-06            -3.588328E+00             5.871690E-07
                  31.5000            -8.188350E-06            -3.531392E+00             5.950796E-07
                  31.6800            -8.058237E-06            -3.475110E+00             6.030381E-07
                  31.8600            -7.929605E-06            -3.419477E+00             6.110444E-07
                  32.0400            -7.802438E-06            -3.364485E+00             6.190983E-07
                  32.2200            -7.676722E-06            -3.310127E+00             6.271999E-07
                  32.4000            -7.552440E-06            -3.256397E+00             6.353488E-07
                  32.5800            -7.429576E-06            -3.203286E+00             6.435450E-07
                  32.7600            -7.308113E-06            -3.150787E+00             6.517885E-07
