                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             9.859646E-04             1.793487E+01             0.000000E+00             1.909077E+00             4.675345E+03
                   0.1800             3.389818E-02             1.797060E+01             0.000000E+00             1.814437E+00             4.675592E+03
                   0.3600             5.867873E-02             1.800738E+01             0.000000E+00             1.788906E+00             4.675657E+03
                   0.5400             8.093131E-02             1.804279E+01             0.000000E+00             1.773594E+00             4.675694E+03
                   0.7200             1.018667E-01             1.807674E+01             0.000000E+00             1.764632E+00             4.675712E+03
                   0.9000             1.219783E-01             1.810914E+01             0.000000E+00             1.759496E+00             4.675719E+03
                   1.0800             1.414998E-01             1.813997E+01             0.000000E+00             1.756618E+00             4.675720E+03
                   1.2600             1.605545E-01             1.816919E+01             0.000000E+00             1.755051E+00             4.675717E+03
                   1.4400             1.792157E-01             1.819681E+01             0.000000E+00             1.754232E+00             4.675712E+03
                   1.6200             1.975319E-01             1.822283E+01             0.000000E+00             1.753832E+00             4.675706E+03
                   1.8000             2.155396E-01             1.824725E+01             0.000000E+00             1.753657E+00             4.675700E+03
                   1.9800             2.332676E-01             1.827009E+01             0.000000E+00             1.753598E+00             4.675694E+03
                   2.1600             2.507404E-01             1.829137E+01             0.000000E+00             1.753589E+00             4.675688E+03
                   2.3400             2.679789E-01             1.831109E+01             0.000000E+00             1.753595E+00             4.675682E+03
                   2.5200             2.850018E-01             1.832927E+01             0.000000E+00             1.753595E+00             4.675676E+03
                   2.7000             3.018252E-01             1.834592E+01             0.000000E+00             1.753580E+00             4.675671E+03
                   2.8800             3.184637E-01             1.836107E+01             0.000000E+00             1.753543E+00             4.675666E+03
                   3.0600             3.349302E-01             1.837471E+01             0.000000E+00             1.753482E+00             4.675662E+03
                   3.2400             3.512361E-01             1.838687E+01             0.000000E+00             1.753399E+00             4.675658E+03
                   3.4200             3.673920E-01             1.839756E+01             0.000000E+00             1.753292E+00             4.675654E+03
                   3.6000             3.834071E-01             1.840679E+01             0.000000E+00             1.753164E+00             4.675651E+03
                   3.7800             3.992900E-01             1.841458E+01             0.000000E+00             1.753015E+00             4.675648E+03
                   3.9600             4.150483E-01             1.842093E+01             0.000000E+00             1.752848E+00             4.675645E+03
