                   Degree           dqdtheta_sc[W]           dqdtheta_dc[W]           dqdtheta_hc[W]       dqdtheta_resoil[W]          dqdtheta_oil[W]
                   0.0000             1.202523E-03             1.555210E+01             0.000000E+00             2.655865E+00            -8.539353E+02
                   0.1800             2.781076E-02             1.557222E+01             0.000000E+00             2.585797E+00            -8.538637E+02
                   0.3600             4.816226E-02             1.559453E+01             0.000000E+00             2.568772E+00            -8.538479E+02
                   0.5400             6.639394E-02             1.561574E+01             0.000000E+00             2.557115E+00            -8.538376E+02
                   0.7200             8.345372E-02             1.563576E+01             0.000000E+00             2.549178E+00            -8.538311E+02
                   0.9000             9.976803E-02             1.565453E+01             0.000000E+00             2.543786E+00            -8.538271E+02
                   1.0800             1.155602E-01             1.567200E+01             0.000000E+00             2.540121E+00            -8.538250E+02
                   1.2600             1.309568E-01             1.568814E+01             0.000000E+00             2.537618E+00            -8.538239E+02
                   1.4400             1.460342E-01             1.570294E+01             0.000000E+00             2.535895E+00            -8.538236E+02
                   1.6200             1.608410E-01             1.571640E+01             0.000000E+00             2.534691E+00            -8.538237E+02
                   1.8000             1.754107E-01             1.572850E+01             0.000000E+00             2.533832E+00            -8.538242E+02
                   1.9800             1.897674E-01             1.573925E+01             0.000000E+00             2.533201E+00            -8.538247E+02
                   2.1600             2.039300E-01             1.574866E+01             0.000000E+00             2.532718E+00            -8.538253E+02
                   2.3400             2.179135E-01             1.575673E+01             0.000000E+00             2.532332E+00            -8.538260E+02
                   2.5200             2.317311E-01             1.576347E+01             0.000000E+00             2.532008E+00            -8.538266E+02
                   2.7000             2.453940E-01             1.576889E+01             0.000000E+00             2.531721E+00            -8.538272E+02
                   2.8800             2.589122E-01             1.577300E+01             0.000000E+00             2.531458E+00            -8.538277E+02
                   3.0600             2.722949E-01             1.577580E+01             0.000000E+00             2.531208E+00            -8.538281E+02
                   3.2400             2.855502E-01             1.577732E+01             0.000000E+00             2.530964E+00            -8.538285E+02
                   3.4200             2.986857E-01             1.577756E+01             0.000000E+00             2.530724E+00            -8.538288E+02
                   3.6000             3.117082E-01             1.577654E+01             0.000000E+00             2.530483E+00            -8.538289E+02
                   3.7800             3.246241E-01             1.577428E+01             0.000000E+00             2.530242E+00            -8.538290E+02
                   3.9600             3.374393E-01             1.577080E+01             0.000000E+00             2.529999E+00            -8.538291E+02
                   4.1400             3.501592E-01             1.576614E+01             0.000000E+00             2.529754E+00            -8.538290E+02
