                   Degree                T_ecc[Nm]         T_inertia_ro[Nm]         T_inertia_vh[Nm]              T_com_C[Nm]      T_total_no_loss[Nm]               T_loss[Nm]             T_bear_s[Nm]         T_inst_total[Nm]
                   0.0000             7.190197E-02             9.876737E-04             2.970901E-06             3.557561E-05             1.026220E-03             4.375375E-01             6.753665E-02             4.385637E-01
                   0.1800             7.318122E-02            -3.027203E-03            -9.105754E-06             2.924186E-04            -2.743890E-03             4.383427E-01             6.754726E-02             4.355988E-01
                   0.3600             7.347636E-02            -5.979919E-03            -1.798740E-05             6.208405E-04            -5.377066E-03             4.382732E-01             6.751822E-02             4.328961E-01
                   0.5400             7.380655E-02            -8.932780E-03            -2.686938E-05             9.488073E-04            -8.010842E-03             4.382402E-01             6.748638E-02             4.302293E-01
                   0.7200             7.417092E-02            -1.188548E-02            -3.575070E-05             1.276309E-03            -1.064492E-02             4.382442E-01             6.745323E-02             4.275993E-01
                   0.9000             7.456839E-02            -1.483721E-02            -4.462893E-05             1.603343E-03            -1.327850E-02             4.382850E-01             6.741957E-02             4.250065E-01
                   1.0800             7.499788E-02            -1.778780E-02            -5.350345E-05             1.929913E-03            -1.591139E-02             4.384333E-01             6.738653E-02             4.225219E-01
                   1.2600             7.545835E-02            -2.073766E-02            -6.237546E-05             2.256024E-03            -1.854401E-02             4.392969E-01             6.735508E-02             4.207529E-01
                   1.4400             7.594856E-02            -2.368623E-02            -7.124322E-05             2.581687E-03            -2.117579E-02             4.401953E-01             6.732595E-02             4.190195E-01
                   1.6200             7.646733E-02            -2.663342E-02            -8.010644E-05             2.906913E-03            -2.380662E-02             4.411278E-01             6.729970E-02             4.173211E-01
                   1.8000             7.701343E-02            -2.957893E-02            -8.896410E-05             3.231715E-03            -2.643618E-02             4.420931E-01             6.727669E-02             4.156570E-01
                   1.9800             7.758572E-02            -3.252289E-02            -9.781659E-05             3.556109E-03            -2.906459E-02             4.430905E-01             6.725721E-02             4.140259E-01
                   2.1600             7.818293E-02            -3.546487E-02            -1.066626E-04             3.880109E-03            -3.169142E-02             4.441184E-01             6.724129E-02             4.124270E-01
                   2.3400             7.880393E-02            -3.840486E-02            -1.155019E-04             4.203735E-03            -3.431663E-02             4.451755E-01             6.722890E-02             4.108589E-01
                   2.5200             7.944754E-02            -4.134261E-02            -1.243339E-04             4.527004E-03            -3.693994E-02             4.462602E-01             6.721985E-02             4.093203E-01
                   2.7000             8.011263E-02            -4.427794E-02            -1.331578E-04             4.849937E-03            -3.956116E-02             4.473711E-01             6.721392E-02             4.078099E-01
