                   Degree                 Q1[m3/s]                 Q2[m3/s]                Q3c[m3/s]                Q3s[m3/s]                 Q4[m3/s]                Q5a[m3/s]                Q5b[m3/s]                Q6c[m3/s]                Q6s[m3/s]                 Q7[m3/s]                 Q8[m3/s]                Q9a[m3/s]                Q9b[m3/s]
                   0.0000             1.318355E-06             1.085853E-07             1.318447E-06             2.150831E-15             3.542723E-08             2.109429E-07             1.456231E-06            -9.190193E-11            -1.431641E-19             1.209769E-06            -1.079392E-07            -2.364691E-07             8.653611E-07
                   0.1800             1.318552E-06             1.086985E-07             1.317944E-06             6.994437E-10             3.541011E-08             2.108764E-07             1.456231E-06            -9.178388E-11            -5.272089E-14             1.209853E-06            -1.079530E-07            -2.365390E-07             8.653611E-07
                   0.3600             1.318756E-06             1.088190E-07             1.317452E-06             1.396498E-09             3.539707E-08             2.108052E-07             1.456231E-06            -9.166151E-11            -1.055190E-13             1.209937E-06            -1.079771E-07            -2.365992E-07             8.653611E-07
                   0.5400             1.318952E-06             1.089341E-07             1.316952E-06             2.091369E-09             3.538459E-08             2.107372E-07             1.456231E-06            -9.154223E-11            -1.583867E-13             1.210018E-06            -1.080001E-07            -2.366567E-07             8.653611E-07
                   0.7200             1.319139E-06             1.090439E-07             1.316446E-06             2.784228E-09             3.537271E-08             2.106724E-07             1.456231E-06            -9.142594E-11            -2.113178E-13             1.210095E-06            -1.080221E-07            -2.367115E-07             8.653611E-07
                   0.9000             1.319316E-06             1.091485E-07             1.315933E-06             3.475232E-09             3.536142E-08             2.106107E-07             1.456231E-06            -9.131260E-11            -2.643071E-13             1.210168E-06            -1.080430E-07            -2.367636E-07             8.653611E-07
                   1.0800             1.319485E-06             1.092479E-07             1.315412E-06             4.164524E-09             3.535075E-08             2.105519E-07             1.456231E-06            -9.120215E-11            -3.173498E-13             1.210237E-06            -1.080631E-07            -2.368130E-07             8.653611E-07
                   1.2600             1.319645E-06             1.093423E-07             1.314885E-06             4.852246E-09             3.534070E-08             2.104962E-07             1.456231E-06            -9.109457E-11            -3.704415E-13             1.210303E-06            -1.080823E-07            -2.368597E-07             8.653611E-07
                   1.4400             1.319797E-06             1.094317E-07             1.314350E-06             5.538533E-09             3.533126E-08             2.104434E-07             1.456231E-06            -9.098984E-11            -4.235778E-13             1.210365E-06            -1.081006E-07            -2.369037E-07             8.653611E-07
                   1.6200             1.319940E-06             1.095161E-07             1.313808E-06             6.223522E-09             3.532243E-08             2.103935E-07             1.456231E-06            -9.088796E-11            -4.767546E-13             1.210424E-06            -1.081180E-07            -2.369450E-07             8.653611E-07
                   1.8000             1.320075E-06             1.095955E-07             1.313259E-06             6.907346E-09             3.531421E-08             2.103466E-07             1.456231E-06            -9.078892E-11            -5.299678E-13             1.210479E-06            -1.081346E-07            -2.369836E-07             8.653611E-07
                   1.9800             1.320201E-06             1.096699E-07             1.312702E-06             7.590141E-09             3.530657E-08             2.103027E-07             1.456231E-06            -9.069275E-11            -5.832132E-13             1.210531E-06            -1.081502E-07            -2.370196E-07             8.653611E-07
                   2.1600             1.320318E-06             1.097393E-07             1.312138E-06             8.272041E-09             3.529951E-08             2.102617E-07             1.456231E-06            -9.059943E-11            -6.364867E-13             1.210579E-06            -1.081649E-07            -2.370530E-07             8.653611E-07
                   2.3400             1.320427E-06             1.098036E-07             1.311565E-06             8.953181E-09             3.529301E-08             2.102236E-07             1.456231E-06            -9.050900E-11            -6.897844E-13             1.210624E-06            -1.081786E-07            -2.370838E-07             8.653611E-07
                   2.5200             1.320528E-06             1.098629E-07             1.310985E-06             9.633695E-09             3.528706E-08             2.101886E-07             1.456231E-06            -9.042145E-11            -7.431020E-13             1.210665E-06            -1.081914E-07            -2.371122E-07             8.653611E-07
                   2.7000             1.320619E-06             1.099172E-07             1.310397E-06             1.031372E-08             3.528164E-08             2.101565E-07             1.456231E-06            -9.033680E-11            -7.964356E-13             1.210702E-06            -1.082030E-07            -2.371380E-07             8.653611E-07
                   2.8800             1.320703E-06             1.099665E-07             1.309800E-06             1.099339E-08             3.527674E-08             2.101274E-07             1.456231E-06            -9.025504E-11            -8.497811E-13             1.210736E-06            -1.082137E-07            -2.371614E-07             8.653611E-07
                   3.0600             1.320777E-06             1.100107E-07             1.309196E-06             1.167283E-08             3.527236E-08             2.101013E-07             1.456231E-06            -9.017617E-11            -9.031343E-13             1.210767E-06            -1.082233E-07            -2.371823E-07             8.653611E-07
                   3.2400             1.320844E-06             1.100499E-07             1.308583E-06             1.235219E-08             3.526848E-08             2.100781E-07             1.456231E-06            -9.010018E-11            -9.564912E-13             1.210794E-06            -1.082318E-07            -2.372009E-07             8.653611E-07
                   3.4200             1.320902E-06             1.100842E-07             1.307961E-06             1.303158E-08             3.526510E-08             2.100578E-07             1.456231E-06            -9.002706E-11            -1.009848E-12             1.210817E-06            -1.082392E-07            -2.372171E-07             8.653611E-07
                   3.6000             1.320951E-06             1.101135E-07             1.307331E-06             1.371115E-08             3.526220E-08             2.100405E-07             1.456231E-06            -8.995678E-11            -1.063199E-12             1.210838E-06            -1.082456E-07            -2.372310E-07             8.653611E-07
                   3.7800             1.320993E-06             1.101380E-07             1.306693E-06             1.439102E-08             3.525978E-08             2.100260E-07             1.456231E-06            -8.988930E-11            -1.116543E-12             1.210855E-06            -1.082509E-07            -2.372426E-07             8.653611E-07
                   3.9600             1.321026E-06             1.101577E-07             1.306046E-06             1.507130E-08             3.525782E-08             2.100144E-07             1.456231E-06            -8.982460E-11            -1.169874E-12             1.210868E-06            -1.082552E-07            -2.372519E-07             8.653611E-07
                   4.1400             1.321051E-06             1.101728E-07             1.305390E-06             1.575211E-08             3.525632E-08             2.100055E-07             1.456231E-06            -8.976259E-11            -1.223188E-12             1.210879E-06            -1.082584E-07            -2.372591E-07             8.653611E-07
                   4.3200             1.321069E-06             1.101833E-07             1.304727E-06             1.643355E-08             3.525525E-08             2.099992E-07             1.456231E-06            -8.970319E-11            -1.276484E-12             1.210886E-06            -1.082607E-07            -2.372642E-07             8.653611E-07
                   4.5000             1.321080E-06             1.101897E-07             1.304055E-06             1.711568E-08             3.525459E-08             2.099955E-07             1.456231E-06            -8.964623E-11            -1.329758E-12             1.210890E-06            -1.082620E-07            -2.372673E-07             8.653611E-07
                   4.6800             1.321085E-06             1.101923E-07             1.303377E-06             1.779851E-08             3.525429E-08             2.099939E-07             1.456231E-06            -8.959147E-11            -1.383009E-12             1.210892E-06            -1.082625E-07            -2.372686E-07             8.653611E-07
                   4.8600             1.321084E-06             1.101920E-07             1.302693E-06             1.848195E-08             3.525428E-08             2.099941E-07             1.456231E-06            -8.953843E-11            -1.436241E-12             1.210892E-06            -1.082623E-07            -2.372686E-07             8.653611E-07
                   5.0400             1.321081E-06             1.101900E-07             1.302006E-06             1.916576E-08             3.525442E-08             2.099953E-07             1.456231E-06            -8.948638E-11            -1.489461E-12             1.210891E-06            -1.082618E-07            -2.372678E-07             8.653611E-07
                   5.2200             1.321076E-06             1.101873E-07             1.301318E-06             1.984967E-08             3.525461E-08             2.099969E-07             1.456231E-06            -8.943468E-11            -1.542678E-12             1.210889E-06            -1.082611E-07            -2.372667E-07             8.653611E-07
                   5.4000             1.321072E-06             1.101846E-07             1.300629E-06             2.053358E-08             3.525481E-08             2.099985E-07             1.456231E-06            -8.938307E-11            -1.595893E-12             1.210887E-06            -1.082604E-07            -2.372656E-07             8.653611E-07
                   5.5800             1.321067E-06             1.101817E-07             1.299940E-06             2.121749E-08             3.525501E-08             2.100002E-07             1.456231E-06            -8.933148E-11            -1.649106E-12             1.210885E-06            -1.082596E-07            -2.372645E-07             8.653611E-07
                   5.7600             1.321062E-06             1.101789E-07             1.299252E-06             2.190139E-08             3.525520E-08             2.100019E-07             1.456231E-06            -8.927991E-11            -1.702318E-12             1.210883E-06            -1.082588E-07            -2.372634E-07             8.653611E-07
                   5.9400             1.321057E-06             1.101760E-07             1.298563E-06             2.258531E-08             3.525538E-08             2.100036E-07             1.456231E-06            -8.922836E-11            -1.755527E-12             1.210881E-06            -1.082580E-07            -2.372624E-07             8.653611E-07
                   6.1200             1.321053E-06             1.101731E-07             1.297874E-06             2.326926E-08             3.525556E-08             2.100053E-07             1.456231E-06            -8.917683E-11            -1.808732E-12             1.210880E-06            -1.082572E-07            -2.372613E-07             8.653611E-07
                   6.3000             1.321048E-06             1.101702E-07             1.297186E-06             2.395325E-08             3.525574E-08             2.100070E-07             1.456231E-06            -8.912531E-11            -1.861931E-12             1.210878E-06            -1.082563E-07            -2.372602E-07             8.653611E-07
                   6.4800             1.321043E-06             1.101672E-07             1.296497E-06             2.463732E-08             3.525590E-08             2.100088E-07             1.456231E-06            -8.907381E-11            -1.915125E-12             1.210876E-06            -1.082555E-07            -2.372592E-07             8.653611E-07
                   6.6600             1.321038E-06             1.101643E-07             1.295808E-06             2.532146E-08             3.525607E-08             2.100105E-07             1.456231E-06            -8.902233E-11            -1.968310E-12             1.210874E-06            -1.082546E-07            -2.372581E-07             8.653611E-07
