                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             9.704224E+01             2.270747E-01             9.681516E+01             2.544154E+05             2.185454E-01             6.573798E-04             7.871916E-03             1.494403E+01
                   0.1800             9.638619E+01            -6.071484E-01             9.699334E+01             2.544154E+05            -6.698378E-01            -2.014856E-03             6.470429E-02             1.494638E+01
                   0.3600             9.578816E+01            -1.189799E+00             9.697796E+01             2.544154E+05            -1.323194E+00            -3.980123E-03             1.373751E-01             1.493995E+01
                   0.5400             9.519807E+01            -1.772582E+00             9.697065E+01             2.544154E+05            -1.976582E+00            -5.945463E-03             2.099453E-01             1.493290E+01
                   0.7200             9.461611E+01            -2.355431E+00             9.697154E+01             2.544154E+05            -2.629933E+00            -7.910659E-03             2.824125E-01             1.492557E+01
                   0.9000             9.404241E+01            -2.938171E+00             9.698058E+01             2.544154E+05            -3.283072E+00            -9.875169E-03             3.547763E-01             1.491812E+01
                   1.0800             9.349263E+01            -3.520759E+00             9.701339E+01             2.544154E+05            -3.935957E+00            -1.183886E-02             4.270373E-01             1.491081E+01
                   1.2600             9.310119E+01            -4.103286E+00             9.720448E+01             2.544154E+05            -4.588681E+00            -1.380199E-02             4.991969E-01             1.490385E+01
                   1.4400             9.271764E+01            -4.685626E+00             9.740327E+01             2.544154E+05            -5.241119E+00            -1.576419E-02             5.712573E-01             1.489740E+01
                   1.6200             9.234183E+01            -5.267758E+00             9.760959E+01             2.544154E+05            -5.893254E+00            -1.772538E-02             6.432209E-01             1.489160E+01
                   1.8000             9.197360E+01            -5.849608E+00             9.782321E+01             2.544154E+05            -6.545014E+00            -1.968534E-02             7.150908E-01             1.488650E+01
                   1.9800             9.161269E+01            -6.431205E+00             9.804390E+01             2.544154E+05            -7.196432E+00            -2.164416E-02             7.868703E-01             1.488219E+01
                   2.1600             9.125889E+01            -7.012451E+00             9.827134E+01             2.544154E+05            -7.847413E+00            -2.360153E-02             8.585628E-01             1.487867E+01
                   2.3400             9.091191E+01            -7.593338E+00             9.850525E+01             2.544154E+05            -8.497953E+00            -2.555744E-02             9.301724E-01             1.487593E+01
                   2.5200             9.057146E+01            -8.173806E+00             9.874527E+01             2.544154E+05            -9.147997E+00            -2.751171E-02             1.001703E+00             1.487393E+01
                   2.7000             9.023725E+01            -8.753810E+00             9.899106E+01             2.544154E+05            -9.797505E+00            -2.946421E-02             1.073159E+00             1.487261E+01
                   2.8800             8.990898E+01            -9.333323E+00             9.924230E+01             2.544154E+05            -1.044645E+01            -3.141486E-02             1.144546E+00             1.487193E+01
                   3.0600             8.958634E+01            -9.912281E+00             9.949862E+01             2.544154E+05            -1.109478E+01            -3.336346E-02             1.215868E+00             1.487180E+01
                   3.2400             8.926906E+01            -1.049065E+01             9.975971E+01             2.544154E+05            -1.174247E+01            -3.530994E-02             1.287130E+00             1.487216E+01
                   3.4200             8.895683E+01            -1.106841E+01             1.000252E+02             2.544154E+05            -1.238949E+01            -3.725418E-02             1.358337E+00             1.487294E+01
                   3.6000             8.864941E+01            -1.164548E+01             1.002949E+02             2.544154E+05            -1.303578E+01            -3.919605E-02             1.429495E+00             1.487408E+01
                   3.7800             8.834655E+01            -1.222184E+01             1.005684E+02             2.544154E+05            -1.368132E+01            -4.113540E-02             1.500609E+00             1.487551E+01
                   3.9600             8.804799E+01            -1.279745E+01             1.008454E+02             0.000000E+00            -1.432607E+01            -4.307215E-02             1.571685E+00             1.487717E+01
                   4.1400             8.775354E+01            -1.337226E+01             1.011258E+02             0.000000E+00            -1.496998E+01            -4.500613E-02             1.642728E+00             1.487903E+01
                   4.3200             8.746297E+01            -1.394622E+01             1.014092E+02             0.000000E+00            -1.561303E+01            -4.693726E-02             1.713741E+00             1.488103E+01
                   4.5000             8.717612E+01            -1.451931E+01             1.016954E+02             0.000000E+00            -1.625517E+01            -4.886538E-02             1.784727E+00             1.488314E+01
                   4.6800             8.689280E+01            -1.509147E+01             1.019843E+02             0.000000E+00            -1.689637E+01            -5.079040E-02             1.855685E+00             1.488532E+01
                   4.8600             8.661287E+01            -1.566270E+01             1.022756E+02             0.000000E+00            -1.753659E+01            -5.271218E-02             1.926609E+00             1.488755E+01
                   5.0400             8.633618E+01            -1.623295E+01             1.025691E+02             0.000000E+00            -1.817580E+01            -5.463061E-02             1.997478E+00             1.488980E+01
                   5.2200             8.606262E+01            -1.680222E+01             1.028648E+02             0.000000E+00            -1.881396E+01            -5.654555E-02             2.068277E+00             1.489204E+01
