                   Degree                T_ocsc[K]                T_ocdc[K]                T_rosc[K]                T_rodc[K]              T_roller[K]               T_uocsc[K]               T_locsc[K]               T_uocdc[K]               T_locdc[K]
                   0.0000             3.262958E+02             3.262958E+02             3.289131E+02             3.289131E+02             3.299025E+02             3.268343E+02             3.265623E+02             3.268343E+02             3.265623E+02
                   0.1800             3.262227E+02             3.262600E+02             3.288320E+02             3.288732E+02             3.298637E+02             3.267795E+02             3.265128E+02             3.267968E+02             3.265349E+02
                   0.3600             3.261602E+02             3.262172E+02             3.287639E+02             3.288278E+02             3.298190E+02             3.267405E+02             3.264800E+02             3.267534E+02             3.264963E+02
                   0.5400             3.261041E+02             3.261752E+02             3.287028E+02             3.287837E+02             3.297754E+02             3.267005E+02             3.264449E+02             3.267109E+02             3.264580E+02
                   0.7200             3.260520E+02             3.261342E+02             3.286460E+02             3.287409E+02             3.297330E+02             3.266607E+02             3.264091E+02             3.266694E+02             3.264202E+02
                   0.9000             3.260029E+02             3.260945E+02             3.285927E+02             3.286995E+02             3.296920E+02             3.266216E+02             3.263736E+02             3.266292E+02             3.263834E+02
                   1.0800             3.259567E+02             3.260562E+02             3.285424E+02             3.286598E+02             3.296526E+02             3.265837E+02             3.263388E+02             3.265905E+02             3.263479E+02
                   1.2600             3.259130E+02             3.260196E+02             3.284950E+02             3.286218E+02             3.296149E+02             3.265472E+02             3.263051E+02             3.265535E+02             3.263137E+02
                   1.4400             3.258718E+02             3.259847E+02             3.284503E+02             3.285857E+02             3.295791E+02             3.265123E+02             3.262727E+02             3.265182E+02             3.262812E+02
                   1.6200             3.258331E+02             3.259517E+02             3.284082E+02             3.285514E+02             3.295451E+02             3.264790E+02             3.262418E+02             3.264848E+02             3.262503E+02
                   1.8000             3.257968E+02             3.259206E+02             3.283687E+02             3.285192E+02             3.295130E+02             3.264476E+02             3.262124E+02             3.264533E+02             3.262211E+02
                   1.9800             3.257629E+02             3.258913E+02             3.283318E+02             3.284889E+02             3.294829E+02             3.264179E+02             3.261847E+02             3.264237E+02             3.261937E+02
                   2.1600             3.257313E+02             3.258640E+02             3.282974E+02             3.284606E+02             3.294548E+02             3.263901E+02             3.261587E+02             3.263961E+02             3.261680E+02
                   2.3400             3.257019E+02             3.258386E+02             3.282653E+02             3.284343E+02             3.294286E+02             3.263642E+02             3.261344E+02             3.263703E+02             3.261442E+02
                   2.5200             3.256749E+02             3.258151E+02             3.282357E+02             3.284100E+02             3.294044E+02             3.263401E+02             3.261118E+02             3.263466E+02             3.261221E+02
                   2.7000             3.256500E+02             3.257935E+02             3.282084E+02             3.283876E+02             3.293821E+02             3.263179E+02             3.260909E+02             3.263247E+02             3.261019E+02
                   2.8800             3.256273E+02             3.257738E+02             3.281835E+02             3.283672E+02             3.293618E+02             3.262976E+02             3.260718E+02             3.263047E+02             3.260834E+02
                   3.0600             3.256067E+02             3.257560E+02             3.281607E+02             3.283488E+02             3.293434E+02             3.262792E+02             3.260544E+02             3.262866E+02             3.260666E+02
                   3.2400             3.255881E+02             3.257400E+02             3.281401E+02             3.283322E+02             3.293268E+02             3.262626E+02             3.260388E+02             3.262704E+02             3.260516E+02
                   3.4200             3.255716E+02             3.257259E+02             3.281217E+02             3.283175E+02             3.293122E+02             3.262478E+02             3.260248E+02             3.262561E+02             3.260383E+02
                   3.6000             3.255571E+02             3.257135E+02             3.281054E+02             3.283047E+02             3.292994E+02             3.262349E+02             3.260126E+02             3.262436E+02             3.260267E+02
                   3.7800             3.255445E+02             3.257030E+02             3.280911E+02             3.282938E+02             3.292884E+02             3.262238E+02             3.260020E+02             3.262328E+02             3.260168E+02
                   3.9600             3.255337E+02             3.256942E+02             3.280788E+02             3.282846E+02             3.292792E+02             3.262143E+02             3.259930E+02             3.262239E+02             3.260085E+02
                   4.1400             3.255248E+02             3.256871E+02             3.280684E+02             3.282772E+02             3.292717E+02             3.262066E+02             3.259856E+02             3.262166E+02             3.260018E+02
                   4.3200             3.255176E+02             3.256816E+02             3.280598E+02             3.282715E+02             3.292659E+02             3.262006E+02             3.259798E+02             3.262110E+02             3.259967E+02
                   4.5000             3.255120E+02             3.256777E+02             3.280530E+02             3.282673E+02             3.292617E+02             3.261960E+02             3.259753E+02             3.262069E+02             3.259929E+02
                   4.6800             3.255078E+02             3.256751E+02             3.280476E+02             3.282646E+02             3.292588E+02             3.261929E+02             3.259722E+02             3.262043E+02             3.259905E+02
                   4.8600             3.255048E+02             3.256736E+02             3.280435E+02             3.282629E+02             3.292571E+02             3.261908E+02             3.259700E+02             3.262026E+02             3.259890E+02
                   5.0400             3.255025E+02             3.256727E+02             3.280402E+02             3.282619E+02             3.292559E+02             3.261893E+02             3.259685E+02             3.262016E+02             3.259881E+02
                   5.2200             3.255005E+02             3.256721E+02             3.280371E+02             3.282611E+02             3.292550E+02             3.261881E+02             3.259671E+02             3.262009E+02             3.259874E+02
                   5.4000             3.254986E+02             3.256714E+02             3.280343E+02             3.282603E+02             3.292541E+02             3.261868E+02             3.259658E+02             3.262001E+02             3.259868E+02
                   5.5800             3.254968E+02             3.256707E+02             3.280315E+02             3.282596E+02             3.292532E+02             3.261856E+02             3.259645E+02             3.261993E+02             3.259861E+02
                   5.7600             3.254950E+02             3.256701E+02             3.280289E+02             3.282588E+02             3.292523E+02             3.261844E+02             3.259632E+02             3.261986E+02             3.259854E+02
                   5.9400             3.254933E+02             3.256694E+02             3.280263E+02             3.282580E+02             3.292514E+02             3.261832E+02             3.259619E+02             3.261978E+02             3.259847E+02
                   6.1200             3.254917E+02             3.256687E+02             3.280239E+02             3.282571E+02             3.292504E+02             3.261820E+02             3.259606E+02             3.261970E+02             3.259840E+02
                   6.3000             3.254901E+02             3.256680E+02             3.280214E+02             3.282563E+02             3.292495E+02             3.261807E+02             3.259593E+02             3.261961E+02             3.259833E+02
                   6.4800             3.254885E+02             3.256672E+02             3.280191E+02             3.282554E+02             3.292485E+02             3.261795E+02             3.259581E+02             3.261953E+02             3.259825E+02
                   6.6600             3.254869E+02             3.256665E+02             3.280168E+02             3.282546E+02             3.292475E+02             3.261782E+02             3.259568E+02             3.261944E+02             3.259818E+02
                   6.8400             3.254854E+02             3.256657E+02             3.280145E+02             3.282537E+02             3.292465E+02             3.261769E+02             3.259554E+02             3.261935E+02             3.259810E+02
                   7.0200             3.254838E+02             3.256648E+02             3.280123E+02             3.282527E+02             3.292454E+02             3.261756E+02             3.259541E+02             3.261926E+02             3.259801E+02
                   7.2000             3.254823E+02             3.256640E+02             3.280101E+02             3.282517E+02             3.292443E+02             3.261743E+02             3.259528E+02             3.261916E+02             3.259793E+02
                   7.3800             3.254808E+02             3.256631E+02             3.280080E+02             3.282507E+02             3.292432E+02             3.261729E+02             3.259514E+02             3.261906E+02             3.259784E+02
                   7.5600             3.254793E+02             3.256622E+02             3.280058E+02             3.282497E+02             3.292420E+02             3.261715E+02             3.259500E+02             3.261896E+02             3.259775E+02
                   7.7400             3.254778E+02             3.256612E+02             3.280037E+02             3.282486E+02             3.292408E+02             3.261701E+02             3.259486E+02             3.261885E+02             3.259765E+02
                   7.9200             3.254762E+02             3.256602E+02             3.280015E+02             3.282475E+02             3.292395E+02             3.261687E+02             3.259472E+02             3.261874E+02             3.259755E+02
                   8.1000             3.254746E+02             3.256592E+02             3.279994E+02             3.282463E+02             3.292383E+02             3.261672E+02             3.259457E+02             3.261863E+02             3.259745E+02
                   8.2800             3.254730E+02             3.256581E+02             3.279972E+02             3.282451E+02             3.292369E+02             3.261656E+02             3.259442E+02             3.261851E+02             3.259734E+02
                   8.4600             3.254714E+02             3.256569E+02             3.279951E+02             3.282439E+02             3.292355E+02             3.261641E+02             3.259427E+02             3.261839E+02             3.259723E+02
                   8.6400             3.254697E+02             3.256558E+02             3.279929E+02             3.282425E+02             3.292341E+02             3.261625E+02             3.259411E+02             3.261826E+02             3.259711E+02
                   8.8200             3.254680E+02             3.256545E+02             3.279907E+02             3.282412E+02             3.292326E+02             3.261608E+02             3.259394E+02             3.261812E+02             3.259699E+02
                   9.0000             3.254663E+02             3.256532E+02             3.279884E+02             3.282398E+02             3.292311E+02             3.261591E+02             3.259378E+02             3.261799E+02             3.259686E+02
                   9.1800             3.254645E+02             3.256519E+02             3.279861E+02             3.282383E+02             3.292295E+02             3.261573E+02             3.259360E+02             3.261784E+02             3.259673E+02
                   9.3600             3.254626E+02             3.256505E+02             3.279838E+02             3.282368E+02             3.292279E+02             3.261555E+02             3.259343E+02             3.261769E+02             3.259660E+02
                   9.5400             3.254607E+02             3.256491E+02             3.279814E+02             3.282352E+02             3.292262E+02             3.261536E+02             3.259324E+02             3.261754E+02             3.259645E+02
                   9.7200             3.254587E+02             3.256476E+02             3.279789E+02             3.282336E+02             3.292244E+02             3.261516E+02             3.259305E+02             3.261737E+02             3.259631E+02
                   9.9000             3.254566E+02             3.256460E+02             3.279764E+02             3.282319E+02             3.292226E+02             3.261496E+02             3.259286E+02             3.261721E+02             3.259615E+02
                  10.0800             3.254545E+02             3.256444E+02             3.279738E+02             3.282301E+02             3.292207E+02             3.261475E+02             3.259265E+02             3.261703E+02             3.259599E+02
                  10.2600             3.254523E+02             3.256427E+02             3.279712E+02             3.282283E+02             3.292187E+02             3.261453E+02             3.259244E+02             3.261685E+02             3.259583E+02
                  10.4400             3.254500E+02             3.256409E+02             3.279685E+02             3.282264E+02             3.292167E+02             3.261431E+02             3.259222E+02             3.261667E+02             3.259565E+02
                  10.6200             3.254476E+02             3.256391E+02             3.279657E+02             3.282244E+02             3.292146E+02             3.261407E+02             3.259200E+02             3.261647E+02             3.259547E+02
                  10.8000             3.254451E+02             3.256372E+02             3.279628E+02             3.282224E+02             3.292124E+02             3.261383E+02             3.259177E+02             3.261627E+02             3.259529E+02
                  10.9800             3.254425E+02             3.256352E+02             3.279598E+02             3.282202E+02             3.292102E+02             3.261358E+02             3.259152E+02             3.261606E+02             3.259510E+02
                  11.1600             3.254398E+02             3.256332E+02             3.279568E+02             3.282180E+02             3.292079E+02             3.261333E+02             3.259127E+02             3.261585E+02             3.259490E+02
                  11.3400             3.254370E+02             3.256311E+02             3.279536E+02             3.282158E+02             3.292055E+02             3.261306E+02             3.259101E+02             3.261562E+02             3.259469E+02
                  11.5200             3.254341E+02             3.256289E+02             3.279503E+02             3.282134E+02             3.292030E+02             3.261278E+02             3.259075E+02             3.261539E+02             3.259448E+02
                  11.7000             3.254311E+02             3.256266E+02             3.279470E+02             3.282110E+02             3.292004E+02             3.261249E+02             3.259047E+02             3.261515E+02             3.259425E+02
                  11.8800             3.254280E+02             3.256243E+02             3.279435E+02             3.282085E+02             3.291978E+02             3.261220E+02             3.259018E+02             3.261491E+02             3.259403E+02
                  12.0600             3.254248E+02             3.256219E+02             3.279399E+02             3.282059E+02             3.291951E+02             3.261189E+02             3.258988E+02             3.261465E+02             3.259379E+02
                  12.2400             3.254215E+02             3.256194E+02             3.279363E+02             3.282032E+02             3.291923E+02             3.261158E+02             3.258958E+02             3.261439E+02             3.259354E+02
                  12.4200             3.254180E+02             3.256168E+02             3.279325E+02             3.282005E+02             3.291894E+02             3.261125E+02             3.258926E+02             3.261412E+02             3.259329E+02
                  12.6000             3.254144E+02             3.256141E+02             3.279285E+02             3.281976E+02             3.291864E+02             3.261091E+02             3.258893E+02             3.261384E+02             3.259303E+02
                  12.7800             3.254107E+02             3.256114E+02             3.279245E+02             3.281947E+02             3.291833E+02             3.261056E+02             3.258859E+02             3.261355E+02             3.259276E+02
                  12.9600             3.254069E+02             3.256085E+02             3.279204E+02             3.281917E+02             3.291802E+02             3.261020E+02             3.258824E+02             3.261326E+02             3.259249E+02
                  13.1400             3.254029E+02             3.256056E+02             3.279161E+02             3.281886E+02             3.291769E+02             3.260983E+02             3.258788E+02             3.261295E+02             3.259220E+02
                  13.3200             3.253988E+02             3.256026E+02             3.279117E+02             3.281854E+02             3.291736E+02             3.260945E+02             3.258751E+02             3.261264E+02             3.259191E+02
                  13.5000             3.253946E+02             3.255995E+02             3.279072E+02             3.281821E+02             3.291702E+02             3.260906E+02             3.258713E+02             3.261232E+02             3.259161E+02
                  13.6800             3.253902E+02             3.255964E+02             3.279025E+02             3.281787E+02             3.291666E+02             3.260865E+02             3.258674E+02             3.261199E+02             3.259130E+02
                  13.8600             3.253858E+02             3.255931E+02             3.278978E+02             3.281753E+02             3.291630E+02             3.260824E+02             3.258633E+02             3.261165E+02             3.259099E+02
                  14.0400             3.253811E+02             3.255898E+02             3.278929E+02             3.281718E+02             3.291593E+02             3.260781E+02             3.258592E+02             3.261130E+02             3.259066E+02
                  14.2200             3.253764E+02             3.255864E+02             3.278879E+02             3.281681E+02             3.291556E+02             3.260737E+02             3.258549E+02             3.261095E+02             3.259033E+02
                  14.4000             3.253715E+02             3.255829E+02             3.278827E+02             3.281644E+02             3.291517E+02             3.260692E+02             3.258505E+02             3.261058E+02             3.258999E+02
                  14.5800             3.253665E+02             3.255793E+02             3.278775E+02             3.281606E+02             3.291477E+02             3.260646E+02             3.258460E+02             3.261021E+02             3.258964E+02
                  14.7600             3.253614E+02             3.255756E+02             3.278721E+02             3.281567E+02             3.291437E+02             3.260599E+02             3.258414E+02             3.260983E+02             3.258928E+02
                  14.9400             3.253561E+02             3.255719E+02             3.278666E+02             3.281527E+02             3.291395E+02             3.260550E+02             3.258367E+02             3.260944E+02             3.258892E+02
                  15.1200             3.253507E+02             3.255680E+02             3.278610E+02             3.281487E+02             3.291353E+02             3.260501E+02             3.258319E+02             3.260904E+02             3.258855E+02
                  15.3000             3.253452E+02             3.255641E+02             3.278552E+02             3.281445E+02             3.291310E+02             3.260450E+02             3.258270E+02             3.260864E+02             3.258817E+02
                  15.4800             3.253396E+02             3.255601E+02             3.278494E+02             3.281403E+02             3.291266E+02             3.260398E+02             3.258219E+02             3.260822E+02             3.258778E+02
                  15.6600             3.253338E+02             3.255561E+02             3.278434E+02             3.281360E+02             3.291221E+02             3.260345E+02             3.258168E+02             3.260780E+02             3.258738E+02
                  15.8400             3.253279E+02             3.255519E+02             3.278373E+02             3.281316E+02             3.291175E+02             3.260291E+02             3.258115E+02             3.260737E+02             3.258698E+02
                  16.0200             3.253220E+02             3.255477E+02             3.278311E+02             3.281271E+02             3.291129E+02             3.260236E+02             3.258062E+02             3.260693E+02             3.258657E+02
                  16.2000             3.253158E+02             3.255434E+02             3.278248E+02             3.281226E+02             3.291082E+02             3.260180E+02             3.258007E+02             3.260649E+02             3.258616E+02
                  16.3800             3.253096E+02             3.255391E+02             3.278184E+02             3.281179E+02             3.291033E+02             3.260123E+02             3.257952E+02             3.260603E+02             3.258573E+02
                  16.5600             3.253033E+02             3.255346E+02             3.278119E+02             3.281132E+02             3.290985E+02             3.260065E+02             3.257896E+02             3.260557E+02             3.258530E+02
                  16.7400             3.252969E+02             3.255301E+02             3.278053E+02             3.281085E+02             3.290935E+02             3.260006E+02             3.257838E+02             3.260511E+02             3.258487E+02
                  16.9200             3.252903E+02             3.255256E+02             3.277986E+02             3.281036E+02             3.290885E+02             3.259947E+02             3.257780E+02             3.260463E+02             3.258442E+02
                  17.1000             3.252837E+02             3.255209E+02             3.277918E+02             3.280987E+02             3.290834E+02             3.259886E+02             3.257721E+02             3.260415E+02             3.258397E+02
                  17.2800             3.252770E+02             3.255162E+02             3.277849E+02             3.280937E+02             3.290782E+02             3.259824E+02             3.257661E+02             3.260367E+02             3.258352E+02
                  17.4600             3.252702E+02             3.255115E+02             3.277780E+02             3.280887E+02             3.290729E+02             3.259762E+02             3.257601E+02             3.260317E+02             3.258306E+02
                  17.6400             3.252633E+02             3.255066E+02             3.277709E+02             3.280836E+02             3.290676E+02             3.259698E+02             3.257539E+02             3.260267E+02             3.258259E+02
                  17.8200             3.252563E+02             3.255018E+02             3.277638E+02             3.280784E+02             3.290623E+02             3.259634E+02             3.257477E+02             3.260217E+02             3.258212E+02
                  18.0000             3.252493E+02             3.254969E+02             3.277566E+02             3.280732E+02             3.290568E+02             3.259570E+02             3.257414E+02             3.260166E+02             3.258164E+02
                  18.1800             3.252422E+02             3.254919E+02             3.277494E+02             3.280679E+02             3.290514E+02             3.259504E+02             3.257351E+02             3.260114E+02             3.258116E+02
                  18.3600             3.252350E+02             3.254868E+02             3.277421E+02             3.280626E+02             3.290458E+02             3.259438E+02             3.257287E+02             3.260062E+02             3.258067E+02
                  18.5400             3.252278E+02             3.254818E+02             3.277347E+02             3.280572E+02             3.290402E+02             3.259371E+02             3.257222E+02             3.260010E+02             3.258018E+02
                  18.7200             3.252205E+02             3.254767E+02             3.277273E+02             3.280518E+02             3.290346E+02             3.259304E+02             3.257157E+02             3.259957E+02             3.257969E+02
                  18.9000             3.252131E+02             3.254715E+02             3.277198E+02             3.280463E+02             3.290289E+02             3.259236E+02             3.257092E+02             3.259903E+02             3.257919E+02
                  19.0800             3.252057E+02             3.254663E+02             3.277123E+02             3.280408E+02             3.290232E+02             3.259167E+02             3.257025E+02             3.259850E+02             3.257869E+02
                  19.2600             3.251983E+02             3.254611E+02             3.277048E+02             3.280352E+02             3.290174E+02             3.259099E+02             3.256959E+02             3.259795E+02             3.257818E+02
                  19.4400             3.251908E+02             3.254558E+02             3.276972E+02             3.280297E+02             3.290116E+02             3.259029E+02             3.256892E+02             3.259741E+02             3.257767E+02
                  19.6200             3.251833E+02             3.254505E+02             3.276896E+02             3.280240E+02             3.290058E+02             3.258960E+02             3.256825E+02             3.259686E+02             3.257716E+02
