                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -1.034532E+00            -4.847392E+01             3.829879E+00             5.140183E+00             1.310304E+00             1.990415E+01             1.994723E+01
                   0.1800            -2.578148E+00            -4.974040E+01             2.616798E+00             4.690887E+00             2.081062E+00             2.059730E+01             2.070216E+01
                   0.3600            -3.291560E+00            -4.981065E+01             1.955113E+00             4.688727E+00             2.747588E+00             2.069478E+01             2.087638E+01
                   0.5400            -4.004343E+00            -4.988163E+01             1.293992E+00             4.687485E+00             3.414489E+00             2.079282E+01             2.107131E+01
                   0.7200            -4.716548E+00            -4.995353E+01             6.334235E-01             4.687082E+00             4.081696E+00             2.089143E+01             2.128643E+01
                   0.9000            -5.428083E+00            -5.002642E+01            -2.648010E-02             4.687463E+00             4.749039E+00             2.099060E+01             2.152112E+01
                   1.0800            -6.138976E+00            -5.010037E+01            -6.857298E-01             4.688590E+00             5.416488E+00             2.109030E+01             2.177474E+01
                   1.2600            -6.849375E+00            -5.017546E+01            -1.344461E+00             4.690441E+00             6.084154E+00             2.119052E+01             2.204666E+01
                   1.4400            -7.559197E+00            -5.025168E+01            -2.002589E+00             4.692996E+00             6.751930E+00             2.129121E+01             2.233616E+01
                   1.6200            -8.268462E+00            -5.032906E+01            -2.660131E+00             4.696239E+00             7.419818E+00             2.139232E+01             2.264255E+01
                   1.8000            -8.977134E+00            -5.040759E+01            -3.317049E+00             4.700161E+00             8.087767E+00             2.149381E+01             2.296510E+01
                   1.9800            -9.685275E+00            -5.048728E+01            -3.973409E+00             4.704755E+00             8.755835E+00             2.159562E+01             2.330312E+01
                   2.1600            -1.039282E+01            -5.056811E+01            -4.629145E+00             4.710012E+00             9.423948E+00             2.169771E+01             2.365589E+01
                   2.3400            -1.109979E+01            -5.065009E+01            -5.284284E+00             4.715926E+00             1.009213E+01             2.180001E+01             2.402273E+01
                   2.5200            -1.180616E+01            -5.073320E+01            -5.938800E+00             4.722492E+00             1.076034E+01             2.190247E+01             2.440293E+01
                   2.7000            -1.251191E+01            -5.081742E+01            -6.592682E+00             4.729705E+00             1.142856E+01             2.200503E+01             2.479584E+01
                   2.8800            -1.321705E+01            -5.090275E+01            -7.245938E+00             4.737559E+00             1.209681E+01             2.210764E+01             2.520081E+01
                   3.0600            -1.392154E+01            -5.098917E+01            -7.898537E+00             4.746048E+00             1.276504E+01             2.221024E+01             2.561720E+01
                   3.2400            -1.462539E+01            -5.107666E+01            -8.550486E+00             4.755167E+00             1.343326E+01             2.231277E+01             2.604443E+01
                   3.4200            -1.532859E+01            -5.116522E+01            -9.201781E+00             4.764908E+00             1.410145E+01             2.241517E+01             2.648189E+01
