                   Degree               T_ocsc2[K]               T_ocsc3[K]               T_ocdc2[K]               T_ocdc3[K]               T_rosc2[K]               T_rosc3[K]               T_rodc2[K]               T_rodc3[K]             T_roller2[K]             T_roller3[K]
                   0.0000             3.279561E+02             3.279745E+02             3.279561E+02             3.279745E+02             3.310641E+02             3.304695E+02             3.310641E+02             3.304695E+02             3.321359E+02             3.314098E+02
                   0.1800             3.278760E+02             3.278982E+02             3.279191E+02             3.279407E+02             3.309728E+02             3.303840E+02             3.310199E+02             3.304299E+02             3.320936E+02             3.313720E+02
                   0.3600             3.277925E+02             3.278185E+02             3.278606E+02             3.278839E+02             3.308831E+02             3.302977E+02             3.309576E+02             3.303698E+02             3.320322E+02             3.313128E+02
                   0.5400             3.277143E+02             3.277443E+02             3.278017E+02             3.278263E+02             3.307995E+02             3.302175E+02             3.308953E+02             3.303095E+02             3.319708E+02             3.312533E+02
                   0.7200             3.276397E+02             3.276734E+02             3.277428E+02             3.277687E+02             3.307199E+02             3.301411E+02             3.308335E+02             3.302495E+02             3.319098E+02             3.311939E+02
                   0.9000             3.275681E+02             3.276052E+02             3.276847E+02             3.277117E+02             3.306436E+02             3.300677E+02             3.307728E+02             3.301903E+02             3.318496E+02             3.311353E+02
                   1.0800             3.274992E+02             3.275396E+02             3.276278E+02             3.276558E+02             3.305704E+02             3.299973E+02             3.307134E+02             3.301324E+02             3.317908E+02             3.310779E+02
                   1.2600             3.274332E+02             3.274765E+02             3.275723E+02             3.276013E+02             3.305000E+02             3.299296E+02             3.306557E+02             3.300761E+02             3.317336E+02             3.310220E+02
                   1.4400             3.273699E+02             3.274160E+02             3.275185E+02             3.275485E+02             3.304326E+02             3.298648E+02             3.305999E+02             3.300215E+02             3.316782E+02             3.309679E+02
                   1.6200             3.273094E+02             3.273580E+02             3.274666E+02             3.274974E+02             3.303680E+02             3.298027E+02             3.305460E+02             3.299689E+02             3.316247E+02             3.309156E+02
                   1.8000             3.272515E+02             3.273025E+02             3.274167E+02             3.274483E+02             3.303063E+02             3.297434E+02             3.304942E+02             3.299182E+02             3.315733E+02             3.308653E+02
                   1.9800             3.271964E+02             3.272496E+02             3.273688E+02             3.274011E+02             3.302475E+02             3.296868E+02             3.304444E+02             3.298696E+02             3.315239E+02             3.308169E+02
                   2.1600             3.271440E+02             3.271991E+02             3.273229E+02             3.273560E+02             3.301914E+02             3.296328E+02             3.303968E+02             3.298230E+02             3.314766E+02             3.307707E+02
                   2.3400             3.270941E+02             3.271511E+02             3.272790E+02             3.273128E+02             3.301380E+02             3.295815E+02             3.303514E+02             3.297785E+02             3.314314E+02             3.307265E+02
                   2.5200             3.270468E+02             3.271055E+02             3.272372E+02             3.272717E+02             3.300873E+02             3.295328E+02             3.303080E+02             3.297361E+02             3.313884E+02             3.306843E+02
                   2.7000             3.270020E+02             3.270622E+02             3.271975E+02             3.272326E+02             3.300393E+02             3.294866E+02             3.302668E+02             3.296958E+02             3.313474E+02             3.306442E+02
                   2.8800             3.269596E+02             3.270213E+02             3.271598E+02             3.271955E+02             3.299938E+02             3.294429E+02             3.302277E+02             3.296576E+02             3.313085E+02             3.306062E+02
                   3.0600             3.269196E+02             3.269827E+02             3.271241E+02             3.271604E+02             3.299508E+02             3.294017E+02             3.301907E+02             3.296214E+02             3.312717E+02             3.305702E+02
                   3.2400             3.268820E+02             3.269463E+02             3.270905E+02             3.271273E+02             3.299103E+02             3.293628E+02             3.301558E+02             3.295872E+02             3.312370E+02             3.305362E+02
                   3.4200             3.268466E+02             3.269121E+02             3.270588E+02             3.270962E+02             3.298722E+02             3.293262E+02             3.301230E+02             3.295551E+02             3.312043E+02             3.305042E+02
                   3.6000             3.268135E+02             3.268800E+02             3.270291E+02             3.270670E+02             3.298365E+02             3.292919E+02             3.300922E+02             3.295250E+02             3.311736E+02             3.304742E+02
                   3.7800             3.267826E+02             3.268501E+02             3.270014E+02             3.270397E+02             3.298031E+02             3.292598E+02             3.300634E+02             3.294969E+02             3.311449E+02             3.304462E+02
                   3.9600             3.267538E+02             3.268223E+02             3.269757E+02             3.270143E+02             3.297720E+02             3.292300E+02             3.300366E+02             3.294707E+02             3.311183E+02             3.304201E+02
                   4.1400             3.267271E+02             3.267965E+02             3.269518E+02             3.269909E+02             3.297431E+02             3.292023E+02             3.300119E+02             3.294465E+02             3.310936E+02             3.303959E+02
                   4.3200             3.267026E+02             3.267727E+02             3.269299E+02             3.269693E+02             3.297164E+02             3.291768E+02             3.299891E+02             3.294242E+02             3.310708E+02             3.303737E+02
                   4.5000             3.266800E+02             3.267508E+02             3.269099E+02             3.269496E+02             3.296919E+02             3.291533E+02             3.299683E+02             3.294039E+02             3.310500E+02             3.303534E+02
                   4.6800             3.266595E+02             3.267309E+02             3.268917E+02             3.269317E+02             3.296694E+02             3.291318E+02             3.299494E+02             3.293854E+02             3.310311E+02             3.303349E+02
                   4.8600             3.266409E+02             3.267130E+02             3.268754E+02             3.269157E+02             3.296491E+02             3.291124E+02             3.299324E+02             3.293688E+02             3.310141E+02             3.303183E+02
                   5.0400             3.266243E+02             3.266969E+02             3.268609E+02             3.269014E+02             3.296308E+02             3.290950E+02             3.299173E+02             3.293540E+02             3.309990E+02             3.303035E+02
                   5.2200             3.266095E+02             3.266826E+02             3.268482E+02             3.268889E+02             3.296144E+02             3.290794E+02             3.299040E+02             3.293411E+02             3.309857E+02             3.302906E+02
                   5.4000             3.265966E+02             3.266701E+02             3.268373E+02             3.268782E+02             3.296000E+02             3.290658E+02             3.298926E+02             3.293299E+02             3.309742E+02             3.302793E+02
                   5.5800             3.265854E+02             3.266594E+02             3.268281E+02             3.268691E+02             3.295875E+02             3.290539E+02             3.298830E+02             3.293205E+02             3.309645E+02             3.302699E+02
