                   Degree          P_inst_total[W]  P_inst_total_no_loss[W]              P_f_loss[W]            P_thr_loss[W]          P_inertia_ro[W]          P_inertia_vh[W]                 P_com[W]              P_bear_s[W]
                   0.0000             1.113095E+02             2.325841E-01             1.110769E+02             0.000000E+00             2.188558E-01             6.583136E-04             1.306998E-02             1.495826E+01
                   0.1800             1.106492E+02            -6.025623E-01             1.112518E+02             0.000000E+00            -6.707893E-01            -2.017718E-03             7.024475E-02             1.496050E+01
                   0.3600             1.100475E+02            -1.185821E+00             1.112333E+02             0.000000E+00            -1.325073E+00            -3.985777E-03             1.432376E-01             1.495406E+01
                   0.5400             1.094538E+02            -1.769232E+00             1.112230E+02             0.000000E+00            -1.979389E+00            -5.953908E-03             2.161107E-01             1.494701E+01
                   0.7200             1.088682E+02            -2.352730E+00             1.112209E+02             0.000000E+00            -2.633669E+00            -7.921896E-03             2.888603E-01             1.493967E+01
                   0.9000             1.082910E+02            -2.936140E+00             1.112271E+02             0.000000E+00            -3.287735E+00            -9.889196E-03             3.614843E-01             1.493222E+01
                   1.0800             1.077221E+02            -3.519422E+00             1.112415E+02             0.000000E+00            -3.941548E+00            -1.185568E-02             4.339819E-01             1.492490E+01
                   1.2600             1.073020E+02            -4.102668E+00             1.114046E+02             0.000000E+00            -4.595199E+00            -1.382160E-02             5.063530E-01             1.491793E+01
                   1.4400             1.069160E+02            -4.685753E+00             1.116018E+02             0.000000E+00            -5.248564E+00            -1.578658E-02             5.785981E-01             1.491148E+01
                   1.6200             1.065380E+02            -5.268657E+00             1.118066E+02             0.000000E+00            -5.901625E+00            -1.775056E-02             6.507183E-01             1.490566E+01
                   1.8000             1.061677E+02            -5.851309E+00             1.120190E+02             0.000000E+00            -6.554311E+00            -1.971330E-02             7.227150E-01             1.490056E+01
                   1.9800             1.058048E+02            -6.433739E+00             1.122386E+02             0.000000E+00            -7.206654E+00            -2.167490E-02             7.945901E-01             1.489625E+01
                   2.1600             1.054492E+02            -7.015849E+00             1.124651E+02             0.000000E+00            -7.858559E+00            -2.363506E-02             8.663458E-01             1.489272E+01
                   2.3400             1.051006E+02            -7.597634E+00             1.126982E+02             0.000000E+00            -8.510024E+00            -2.559375E-02             9.379844E-01             1.488998E+01
