                   Degree              F_vhoc_n[N]              F_vhoc_t[N]                 F_1_n[N]                 F_2_n[N]                  F_cx[N]                  F_cy[N]           F_resultant[N]
                   0.0000            -8.630967E-01            -4.876302E+01             3.980500E+00             5.354407E+00             1.373907E+00             1.999607E+01             2.004322E+01
                   0.1800            -2.413342E+00            -5.001876E+01             2.761545E+00             4.897954E+00             2.143420E+00             2.068059E+01             2.079137E+01
                   0.3600            -3.133505E+00            -5.007921E+01             2.094038E+00             4.888392E+00             2.808414E+00             2.077021E+01             2.095922E+01
                   0.5400            -3.852997E+00            -5.014045E+01             1.427122E+00             4.879787E+00             3.473804E+00             2.086079E+01             2.114804E+01
                   0.7200            -4.571865E+00            -5.020264E+01             7.607870E-01             4.872060E+00             4.139521E+00             2.095232E+01             2.135733E+01
                   0.9000            -5.290022E+00            -5.026588E+01             9.514351E-02             4.865154E+00             4.805391E+00             2.104478E+01             2.158645E+01
                   1.0800            -6.007494E+00            -5.033024E+01            -5.698200E-01             4.859033E+00             5.471384E+00             2.113815E+01             2.183478E+01
                   1.2600            -6.724431E+00            -5.039576E+01            -1.234240E+00             4.853670E+00             6.137608E+00             2.123242E+01             2.210171E+01
                   1.4400            -7.440750E+00            -5.046248E+01            -1.898032E+00             4.849046E+00             6.803954E+00             2.132752E+01             2.238653E+01
                   1.6200            -8.156473E+00            -5.053039E+01            -2.561213E+00             4.845145E+00             7.470423E+00             2.142341E+01             2.268854E+01
                   1.8000            -8.871562E+00            -5.059949E+01            -3.223749E+00             4.841955E+00             8.136963E+00             2.152004E+01             2.300701E+01
                   1.9800            -9.586083E+00            -5.066980E+01            -3.885702E+00             4.839469E+00             8.803629E+00             2.161736E+01             2.334126E+01
                   2.1600            -1.029997E+01            -5.074130E+01            -4.547010E+00             4.837678E+00             9.470346E+00             2.171531E+01             2.369055E+01
                   2.3400            -1.101324E+01            -5.081398E+01            -5.207699E+00             4.836576E+00             1.013713E+01             2.181384E+01             2.405421E+01
                   2.5200            -1.172588E+01            -5.088783E+01            -5.867743E+00             4.836157E+00             1.080395E+01             2.191288E+01             2.443153E+01
                   2.7000            -1.243786E+01            -5.096284E+01            -6.527131E+00             4.836415E+00             1.147080E+01             2.201237E+01             2.482184E+01
                   2.8800            -1.314919E+01            -5.103901E+01            -7.185869E+00             4.837346E+00             1.213766E+01             2.211226E+01             2.522449E+01
                   3.0600            -1.385983E+01            -5.111630E+01            -7.843929E+00             4.838945E+00             1.280450E+01             2.221249E+01             2.563884E+01
                   3.2400            -1.456979E+01            -5.119472E+01            -8.501315E+00             4.841207E+00             1.347133E+01             2.231299E+01             2.606427E+01
                   3.4200            -1.527906E+01            -5.127425E+01            -9.158021E+00             4.844129E+00             1.413813E+01             2.241371E+01             2.650021E+01
                   3.6000            -1.598762E+01            -5.135488E+01            -9.814032E+00             4.847706E+00             1.480489E+01             2.251458E+01             2.694608E+01
                   3.7800            -1.669545E+01            -5.143659E+01            -1.046934E+01             4.851933E+00             1.547158E+01             2.261555E+01             2.740133E+01
                   3.9600            -1.740255E+01            -5.151936E+01            -1.112394E+01             4.856806E+00             1.613821E+01             2.271655E+01             2.786546E+01
                   4.1400            -1.810889E+01            -5.160319E+01            -1.177781E+01             4.862321E+00             1.680476E+01             2.281752E+01             2.833795E+01
                   4.3200            -1.881448E+01            -5.168806E+01            -1.243096E+01             4.868472E+00             1.747121E+01             2.291840E+01             2.881834E+01
                   4.5000            -1.951929E+01            -5.177395E+01            -1.308336E+01             4.875255E+00             1.813756E+01             2.301914E+01             2.930617E+01
                   4.6800            -2.022331E+01            -5.186085E+01            -1.373502E+01             4.882664E+00             1.880378E+01             2.311966E+01             2.980102E+01
                   4.8600            -2.092654E+01            -5.194873E+01            -1.438593E+01             4.890693E+00             1.946988E+01             2.321991E+01             3.030248E+01
                   5.0400            -2.162896E+01            -5.203759E+01            -1.503608E+01             4.899335E+00             2.013584E+01             2.331983E+01             3.081017E+01
                   5.2200            -2.233056E+01            -5.212739E+01            -1.568547E+01             4.908580E+00             2.080165E+01             2.341936E+01             3.132371E+01
                   5.4000            -2.303133E+01            -5.221812E+01            -1.633408E+01             4.918419E+00             2.146729E+01             2.351844E+01             3.184276E+01
                   5.5800            -2.373127E+01            -5.230974E+01            -1.698192E+01             4.928838E+00             2.213275E+01             2.361701E+01             3.236698E+01
                   5.7600            -2.443038E+01            -5.240223E+01            -1.762899E+01             4.939819E+00             2.279802E+01             2.371502E+01             3.289608E+01
                   5.9400            -2.512866E+01            -5.249554E+01            -1.827530E+01             4.951336E+00             2.346308E+01             2.381242E+01             3.342974E+01
                   6.1200            -2.582611E+01            -5.258961E+01            -1.892085E+01             4.963352E+00             2.412791E+01             2.390917E+01             3.396770E+01
                   6.3000            -2.652278E+01            -5.268434E+01            -1.956568E+01             4.975807E+00             2.479248E+01             2.400524E+01             3.450969E+01
                   6.4800            -2.721871E+01            -5.277961E+01            -2.020984E+01             4.988605E+00             2.545675E+01             2.410062E+01             3.505547E+01
                   6.6600            -2.791400E+01            -5.287521E+01            -2.085344E+01             5.001600E+00             2.612067E+01             2.419534E+01             3.560482E+01
                   6.8400            -2.860876E+01            -5.297093E+01            -2.149655E+01             5.014633E+00             2.678416E+01             2.428944E+01             3.615754E+01
                   7.0200            -2.930304E+01            -5.306661E+01            -2.213925E+01             5.027604E+00             2.744718E+01             2.438296E+01             3.671344E+01
                   7.2000            -2.999685E+01            -5.316219E+01            -2.278155E+01             5.040474E+00             2.810970E+01             2.447591E+01             3.727232E+01
                   7.3800            -3.069019E+01            -5.325767E+01            -2.342344E+01             5.053235E+00             2.877172E+01             2.456827E+01             3.783400E+01
                   7.5600            -3.138303E+01            -5.335302E+01            -2.406492E+01             5.065883E+00             2.943321E+01             2.466003E+01             3.839832E+01
                   7.7400            -3.207536E+01            -5.344824E+01            -2.470597E+01             5.078417E+00             3.009417E+01             2.475118E+01             3.896512E+01
                   7.9200            -3.276716E+01            -5.354331E+01            -2.534659E+01             5.090838E+00             3.075459E+01             2.484171E+01             3.953423E+01
                   8.1000            -3.345842E+01            -5.363823E+01            -2.598675E+01             5.103145E+00             3.141445E+01             2.493159E+01             4.010551E+01
                   8.2800            -3.414911E+01            -5.373298E+01            -2.662646E+01             5.115337E+00             3.207374E+01             2.502081E+01             4.067882E+01
                   8.4600            -3.483921E+01            -5.382755E+01            -2.726569E+01             5.127416E+00             3.273246E+01             2.510936E+01             4.125402E+01
                   8.6400            -3.552871E+01            -5.392195E+01            -2.790444E+01             5.139379E+00             3.339059E+01             2.519723E+01             4.183099E+01
                   8.8200            -3.621759E+01            -5.401615E+01            -2.854269E+01             5.151228E+00             3.404812E+01             2.528438E+01             4.240960E+01
                   9.0000            -3.690584E+01            -5.411016E+01            -2.918044E+01             5.162963E+00             3.470504E+01             2.537081E+01             4.298974E+01
                   9.1800            -3.759342E+01            -5.420395E+01            -2.981766E+01             5.174582E+00             3.536134E+01             2.545651E+01             4.357130E+01
                   9.3600            -3.828033E+01            -5.429753E+01            -3.045436E+01             5.186085E+00             3.601701E+01             2.554144E+01             4.415416E+01
                   9.5400            -3.896655E+01            -5.439089E+01            -3.109052E+01             5.197473E+00             3.667204E+01             2.562561E+01             4.473824E+01
                   9.7200            -3.965206E+01            -5.448401E+01            -3.172613E+01             5.208744E+00             3.732642E+01             2.570898E+01             4.532343E+01
                   9.9000            -4.033684E+01            -5.457689E+01            -3.236118E+01             5.219898E+00             3.798013E+01             2.579155E+01             4.590964E+01
                  10.0800            -4.102088E+01            -5.466952E+01            -3.299565E+01             5.230935E+00             3.863318E+01             2.587329E+01             4.649677E+01
                  10.2600            -4.170415E+01            -5.476190E+01            -3.362954E+01             5.241854E+00             3.928555E+01             2.595419E+01             4.708476E+01
                  10.4400            -4.238665E+01            -5.485401E+01            -3.426284E+01             5.252654E+00             3.993723E+01             2.603423E+01             4.767351E+01
                  10.6200            -4.306835E+01            -5.494586E+01            -3.489553E+01             5.263335E+00             4.058821E+01             2.611340E+01             4.826295E+01
                  10.8000            -4.374924E+01            -5.503743E+01            -3.552761E+01             5.273894E+00             4.123847E+01             2.619167E+01             4.885300E+01
                  10.9800            -4.442930E+01            -5.512872E+01            -3.615906E+01             5.284332E+00             4.188802E+01             2.626903E+01             4.944359E+01
                  11.1600            -4.510852E+01            -5.521973E+01            -3.678987E+01             5.294647E+00             4.253685E+01             2.634547E+01             5.003466E+01
                  11.3400            -4.578688E+01            -5.531044E+01            -3.742003E+01             5.304837E+00             4.318493E+01             2.642097E+01             5.062614E+01
                  11.5200            -4.646436E+01            -5.540086E+01            -3.804954E+01             5.314902E+00             4.383227E+01             2.649551E+01             5.121796E+01
                  11.7000            -4.714095E+01            -5.549099E+01            -3.867839E+01             5.324839E+00             4.447885E+01             2.656909E+01             5.181008E+01
                  11.8800            -4.781663E+01            -5.558080E+01            -3.930655E+01             5.334646E+00             4.512466E+01             2.664167E+01             5.240242E+01
                  12.0600            -4.849139E+01            -5.567032E+01            -3.993404E+01             5.344323E+00             4.576970E+01             2.671326E+01             5.299494E+01
                  12.2400            -4.916522E+01            -5.575952E+01            -4.056082E+01             5.353866E+00             4.641396E+01             2.678384E+01             5.358759E+01
                  12.4200            -4.983810E+01            -5.584842E+01            -4.118690E+01             5.363273E+00             4.705742E+01             2.685340E+01             5.418031E+01
                  12.6000            -5.051002E+01            -5.593700E+01            -4.181227E+01             5.372542E+00             4.770008E+01             2.692192E+01             5.477305E+01
                  12.7800            -5.118095E+01            -5.602527E+01            -4.243691E+01             5.381670E+00             4.834193E+01             2.698939E+01             5.536578E+01
                  12.9600            -5.185090E+01            -5.611323E+01            -4.306083E+01             5.390654E+00             4.898296E+01             2.705581E+01             5.595844E+01
                  13.1400            -5.251985E+01            -5.620088E+01            -4.368400E+01             5.399492E+00             4.962315E+01             2.712116E+01             5.655099E+01
                  13.3200            -5.318777E+01            -5.628821E+01            -4.430642E+01             5.408179E+00             5.026251E+01             2.718544E+01             5.714340E+01
