                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.006658E+02             3.051981E+02             3.439446E+05             1.149370E+00             4.315309E+05             3.905881E+03             1.872785E-05             1.006563E+03             2.722366E-02             5.746848E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             1.049304E+02             3.080925E+02             3.436783E+05             1.186789E+00             4.344355E+05             3.903446E+03             1.892560E-05             1.006747E+03             2.698398E-02             5.888895E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             1.049293E+02             3.087526E+02             3.441479E+05             1.184234E+00             4.350999E+05             3.905604E+03             1.895703E-05             1.006775E+03             2.703256E-02             5.881514E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             1.049270E+02             3.091948E+02             3.444636E+05             1.182510E+00             4.355451E+05             3.907051E+03             1.897807E-05             1.006794E+03             2.706509E-02             5.877743E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             1.049240E+02             3.094902E+02             3.446754E+05             1.181345E+00             4.358426E+05             3.908021E+03             1.899213E-05             1.006807E+03             2.708681E-02             5.876246E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             1.049209E+02             3.096870E+02             3.448173E+05             1.180557E+00             4.360407E+05             3.908669E+03             1.900148E-05             1.006816E+03             2.710127E-02             5.876129E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             1.049178E+02             3.098176E+02             3.449121E+05             1.180023E+00             4.361722E+05             3.909102E+03             1.900769E-05             1.006821E+03             2.711087E-02             5.876799E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             1.049150E+02             3.099040E+02             3.449754E+05             1.179662E+00             4.362592E+05             3.909391E+03             1.901180E-05             1.006825E+03             2.711722E-02             5.877865E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             1.049125E+02             3.099609E+02             3.450175E+05             1.179416E+00             4.363166E+05             3.909583E+03             1.901450E-05             1.006828E+03             2.712140E-02             5.879071E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             1.049104E+02             3.099983E+02             3.450454E+05             1.179251E+00             4.363541E+05             3.909709E+03             1.901628E-05             1.006829E+03             2.712414E-02             5.880250E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             1.049088E+02             3.100226E+02             3.450639E+05             1.179140E+00             4.363787E+05             3.909793E+03             1.901743E-05             1.006830E+03             2.712593E-02             5.881299E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             1.049076E+02             3.100384E+02             3.450761E+05             1.179066E+00             4.363946E+05             3.909848E+03             1.901819E-05             1.006831E+03             2.712709E-02             5.882153E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             1.049069E+02             3.100487E+02             3.450840E+05             1.179019E+00             4.364050E+05             3.909883E+03             1.901867E-05             1.006831E+03             2.712785E-02             5.882777E-08             0.000000E+00             0.000000E+00
