                   Degree                dmdtheta1                dedtheta1                dvdtheta1
                   0.0000            -4.169879E-09            -1.799432E-03             1.687538E-08
                   0.1800            -1.957947E-05            -8.506076E+00             1.530650E-08
                   0.3600            -1.955618E-05            -8.509079E+00             1.379477E-08
                   0.5400            -1.953674E-05            -8.509474E+00             1.234003E-08
                   0.7200            -1.952043E-05            -8.508349E+00             1.094235E-08
                   0.9000            -1.950675E-05            -8.506430E+00             9.601763E-09
                   1.0800            -1.949533E-05            -8.504195E+00             8.318251E-09
                   1.2600            -1.948590E-05            -8.501956E+00             7.091855E-09
                   1.4400            -1.947825E-05            -8.499912E+00             5.922565E-09
                   1.6200            -1.947220E-05            -8.498184E+00             4.810430E-09
                   1.8000            -1.946764E-05            -8.496843E+00             3.755436E-09
                   1.9800            -1.946443E-05            -8.495926E+00             2.757605E-09
                   2.1600            -1.946249E-05            -8.495447E+00             1.816955E-09
                   2.3400            -1.946170E-05            -8.495404E+00             9.334895E-10
                   2.5200            -1.946200E-05            -8.495787E+00             1.072292E-10
                   2.7000            -1.946329E-05            -8.496574E+00            -6.618297E-10
                   2.8800            -1.946549E-05            -8.497745E+00            -1.373678E-09
                   3.0600            -1.946853E-05            -8.499272E+00            -2.028297E-09
                   3.2400            -1.947233E-05            -8.501127E+00            -2.625690E-09
                   3.4200            -1.947682E-05            -8.503279E+00            -3.165846E-09
                   3.6000            -1.948192E-05            -8.505699E+00            -3.648757E-09
                   3.7800            -1.948755E-05            -8.508354E+00            -4.074428E-09
                   3.9600            -1.949364E-05            -8.511214E+00            -4.442850E-09
                   4.1400            -1.950012E-05            -8.514244E+00            -4.754022E-09
                   4.3200            -1.950692E-05            -8.517414E+00            -5.007941E-09
                   4.5000            -1.951395E-05            -8.520690E+00            -5.204611E-09
                   4.6800            -1.952115E-05            -8.524039E+00            -5.344028E-09
                   4.8600            -1.952843E-05            -8.527428E+00            -5.426196E-09
                   5.0400            -1.953573E-05            -8.530824E+00            -5.451112E-09
                   5.2200            -1.954297E-05            -8.534194E+00            -5.418788E-09
                   5.4000            -1.955007E-05            -8.537503E+00            -5.329219E-09
                   5.5800            -1.955696E-05            -8.540720E+00            -5.182413E-09
                   5.7600            -1.956356E-05            -8.543808E+00            -4.978380E-09
                   5.9400            -1.956980E-05            -8.546736E+00            -4.717123E-09
                   6.1200            -1.957560E-05            -8.549469E+00            -4.398649E-09
                   6.3000            -1.958089E-05            -8.551973E+00            -4.022966E-09
                   6.4800            -1.958558E-05            -8.554214E+00            -3.590085E-09
                   6.6600            -1.958961E-05            -8.556158E+00            -3.100015E-09
                   6.8400            -1.959289E-05            -8.557770E+00            -2.552768E-09
                   7.0200            -1.959535E-05            -8.559018E+00            -1.948358E-09
                   7.2000            -1.959692E-05            -8.559866E+00            -1.286794E-09
                   7.3800            -1.959751E-05            -8.560281E+00            -5.680897E-10
                   7.5600            -1.959705E-05            -8.560228E+00             2.077388E-10
                   7.7400            -1.959546E-05            -8.559675E+00             1.040674E-09
                   7.9200            -1.959268E-05            -8.558588E+00             1.930704E-09
                   8.1000            -1.958862E-05            -8.556932E+00             2.877808E-09
                   8.2800            -1.958321E-05            -8.554676E+00             3.881968E-09
                   8.4600            -1.957638E-05            -8.551787E+00             4.943168E-09
                   8.6400            -1.956806E-05            -8.548231E+00             6.061384E-09
                   8.8200            -1.955816E-05            -8.543977E+00             7.236601E-09
                   9.0000            -1.954663E-05            -8.538993E+00             8.468791E-09
                   9.1800            -1.953339E-05            -8.533249E+00             9.757934E-09
