                   Degree                   P1[Pa]                   P2[Pa]                   P3[Pa]                   P4[Pa]                   P5[Pa]                   P6[Pa]                   P7[Pa]                   P8[Pa]                   P9[Pa]                  P3a[Pa]
                   0.0000             4.220135E+05             4.225190E+05             4.225181E+05             4.217045E+05             4.248834E+05             4.250889E+05             4.248587E+05             3.528930E+05             3.497386E+05             6.641382E+05
                   0.1800             4.220135E+05             4.225190E+05             4.225181E+05             4.217045E+05             4.248834E+05             4.250889E+05             4.248587E+05             3.529580E+05             3.498036E+05             6.642982E+05
                   0.3600             4.220135E+05             4.225190E+05             4.225181E+05             4.217045E+05             4.248834E+05             4.250889E+05             4.248587E+05             3.530263E+05             3.498718E+05             6.644499E+05
                   0.5400             4.220135E+05             4.225190E+05             4.225181E+05             4.217045E+05             4.248834E+05             4.250888E+05             4.248587E+05             3.530922E+05             3.499378E+05             6.645965E+05
                   0.7200             4.220135E+05             4.225190E+05             4.225181E+05             4.217045E+05             4.248833E+05             4.250888E+05             4.248587E+05             3.531559E+05             3.500015E+05             6.647381E+05
                   0.9000             4.220135E+05             4.225190E+05             4.225181E+05             4.217045E+05             4.248833E+05             4.250888E+05             4.248587E+05             3.532175E+05             3.500630E+05             6.648747E+05
                   1.0800             4.220135E+05             4.225190E+05             4.225181E+05             4.217045E+05             4.248833E+05             4.250888E+05             4.248587E+05             3.532769E+05             3.501224E+05             6.650063E+05
                   1.2600             4.220135E+05             4.225190E+05             4.225181E+05             4.217045E+05             4.248833E+05             4.250888E+05             4.248587E+05             3.533342E+05             3.501797E+05             6.651330E+05
                   1.4400             4.220135E+05             4.225190E+05             4.225181E+05             4.217045E+05             4.248833E+05             4.250888E+05             4.248587E+05             3.533894E+05             3.502349E+05             6.652547E+05
                   1.6200             4.220135E+05             4.225190E+05             4.225181E+05             4.217045E+05             4.248833E+05             4.250888E+05             4.248587E+05             3.534425E+05             3.502880E+05             6.653716E+05
