                   Degree           I_press_scv[W]           I_press_dcv[W]          I_tempmx_scv[W]          I_tempmx_dcv[W]             I_thr_scv[W]             I_thr_dcv[W]            I_thr_leak[W]              I_ht_scv[W]              I_ht_dcv[W]               I_ef_vh[W]                I_s_vh[W]                I_f_vs[W]               I_ef_ro[W]                 I_lub[W]              I_bear_s[W]            I_lip_seal[W]
                   0.0000             8.498428E-16             1.568321E+02             8.498428E-16             1.307029E+01             0.000000E+00             1.699024E+02             5.017431E-02                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.1800             1.096330E+02             1.382985E+02             3.823676E-02             1.154193E+01             1.096712E+02             1.498404E+02             2.044409E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.3600             1.111389E+02             1.199022E+02             9.267852E-03             1.001900E+01             1.111482E+02             1.299212E+02             2.039397E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.5400             1.112899E+02             1.014917E+02             3.009445E-02             8.489611E+00             1.113200E+02             1.099813E+02             1.964712E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.7200             1.110987E+02             8.306617E+01             3.735767E-02             6.954483E+00             1.111361E+02             9.002066E+01             1.918032E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   0.9000             1.108486E+02             6.461550E+01             3.923135E-02             5.413582E+00             1.108878E+02             7.002909E+01             1.913034E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.0800             1.106086E+02             4.611987E+01             3.960025E-02             3.866047E+00             1.106482E+02             4.998592E+01             1.899659E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.2600             1.103968E+02             2.753344E+01             3.957383E-02             2.308842E+00             1.104364E+02             2.984229E+01             1.904509E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.4400             1.102157E+02             8.632601E+00             3.946572E-02             7.240242E-01             1.102552E+02             9.356625E+00             1.904805E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
                   1.6200             1.100651E+02             0.000000E+00             3.934759E-02             0.000000E+00             1.101044E+02             0.000000E+00             1.907638E-01                      NaN                      NaN                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity                 Infinity
