                   Degree               Volume[m3]            Pressure[kPa]           Temperature[K]        Int. Energy[J/kg]           Density[kg/m3]           Enthalpy[J/kg]          Entropy[J/kg.K]  Dyn. Viscosity[N.s/m^2]       Spec. Heat[J/kg.K]     Therm. Cond[W/(m.K)]                 Mass[kg]    Valve Deflec. mid[mm]    Valve Deflec. tip[mm]
                   0.0000             5.000000E-08             1.010003E+02             3.036732E+02             3.428729E+05             1.158994E+00             4.299954E+05             3.899885E+03             1.865984E-05             1.006508E+03             2.712308E-02             5.794971E-08             0.000000E+00             0.000000E+00
                   0.1800             5.005066E-08             8.626505E+01             3.019465E+02             3.498663E+05             9.955383E-01             4.282905E+05             3.939510E+03             1.862887E-05             1.006212E+03             2.652419E-02             5.151355E-08             0.000000E+00             0.000000E+00
                   0.3600             5.009648E-08             8.613991E+01             3.044776E+02             3.516188E+05             9.858121E-01             4.308376E+05             3.948327E+03             1.875028E-05             1.006313E+03             2.671153E-02             5.106869E-08             0.000000E+00             0.000000E+00
                   0.5400             5.013763E-08             8.612741E+01             3.051506E+02             3.520720E+05             9.834902E-01             4.315150E+05             3.950591E+03             1.878250E-05             1.006341E+03             2.676126E-02             5.099079E-08             0.000000E+00             0.000000E+00
                   0.7200             5.017429E-08             8.614324E+01             3.053242E+02             3.521781E+05             9.831108E-01             4.316896E+05             3.951111E+03             1.879080E-05             1.006349E+03             2.677409E-02             5.100607E-08             0.000000E+00             0.000000E+00
                   0.9000             5.020665E-08             8.616398E+01             3.053667E+02             3.521949E+05             9.832102E-01             4.317323E+05             3.951182E+03             1.879284E-05             1.006351E+03             2.677724E-02             5.104144E-08             0.000000E+00             0.000000E+00
                   1.0800             5.023489E-08             8.618389E+01             3.053755E+02             3.521896E+05             9.834091E-01             4.317411E+05             3.951144E+03             1.879326E-05             1.006352E+03             2.677789E-02             5.107795E-08             0.000000E+00             0.000000E+00
                   1.2600             5.025918E-08             8.620148E+01             3.053755E+02             3.521800E+05             9.836099E-01             4.317411E+05             3.951085E+03             1.879326E-05             1.006352E+03             2.677790E-02             5.111087E-08             0.000000E+00             0.000000E+00
                   1.4400             5.027970E-08             8.621654E+01             3.053736E+02             3.521705E+05             9.837878E-01             4.317392E+05             3.951029E+03             1.879318E-05             1.006352E+03             2.677776E-02             5.113910E-08             0.000000E+00             0.000000E+00
                   1.6200             5.029663E-08             8.622907E+01             3.053714E+02             3.521622E+05             9.839379E-01             4.317370E+05             3.950980E+03             1.879307E-05             1.006352E+03             2.677761E-02             5.116256E-08             0.000000E+00             0.000000E+00
                   1.8000             5.031015E-08             8.623919E+01             3.053694E+02             3.521554E+05             9.840599E-01             4.317349E+05             3.950940E+03             1.879298E-05             1.006352E+03             2.677746E-02             5.118140E-08             0.000000E+00             0.000000E+00
                   1.9800             5.032045E-08             8.624701E+01             3.053677E+02             3.521501E+05             9.841548E-01             4.317331E+05             3.950908E+03             1.879290E-05             1.006352E+03             2.677733E-02             5.119585E-08             0.000000E+00             0.000000E+00
                   2.1600             5.032769E-08             8.625267E+01             3.053662E+02             3.521461E+05             9.842242E-01             4.317316E+05             3.950884E+03             1.879283E-05             1.006352E+03             2.677723E-02             5.120614E-08             0.000000E+00             0.000000E+00
                   2.3400             5.033207E-08             8.625630E+01             3.053650E+02             3.521435E+05             9.842695E-01             4.317304E+05             3.950868E+03             1.879277E-05             1.006352E+03             2.677714E-02             5.121251E-08             0.000000E+00             0.000000E+00
                   2.5200             5.033375E-08             8.625802E+01             3.053641E+02             3.521422E+05             9.842921E-01             4.317295E+05             3.950859E+03             1.879272E-05             1.006352E+03             2.677707E-02             5.121521E-08             0.000000E+00             0.000000E+00
                   2.7000             5.033292E-08             8.625795E+01             3.053634E+02             3.521420E+05             9.842935E-01             4.317288E+05             3.950857E+03             1.879269E-05             1.006352E+03             2.677702E-02             5.121449E-08             0.000000E+00             0.000000E+00
                   2.8800             5.032977E-08             8.625623E+01             3.053629E+02             3.521430E+05             9.842753E-01             4.317283E+05             3.950861E+03             1.879267E-05             1.006352E+03             2.677699E-02             5.121057E-08             0.000000E+00             0.000000E+00
                   3.0600             5.032446E-08             8.625297E+01             3.053627E+02             3.521449E+05             9.842388E-01             4.317281E+05             3.950871E+03             1.879266E-05             1.006352E+03             2.677697E-02             5.120372E-08             0.000000E+00             0.000000E+00
                   3.2400             5.031718E-08             8.624830E+01             3.053627E+02             3.521478E+05             9.841855E-01             4.317281E+05             3.950887E+03             1.879266E-05             1.006352E+03             2.677697E-02             5.119416E-08             0.000000E+00             0.000000E+00
                   3.4200             5.030811E-08             8.624234E+01             3.053629E+02             3.521515E+05             9.841169E-01             4.317283E+05             3.950908E+03             1.879267E-05             1.006352E+03             2.677698E-02             5.118214E-08             0.000000E+00             0.000000E+00
                   3.6000             5.029743E-08             8.623522E+01             3.053633E+02             3.521560E+05             9.840344E-01             4.317287E+05             3.950933E+03             1.879268E-05             1.006352E+03             2.677701E-02             5.116792E-08             0.000000E+00             0.000000E+00
                   3.7800             5.028532E-08             8.622705E+01             3.053638E+02             3.521611E+05             9.839395E-01             4.317293E+05             3.950962E+03             1.879271E-05             1.006352E+03             2.677704E-02             5.115172E-08             0.000000E+00             0.000000E+00
                   3.9600             5.027195E-08             8.621797E+01             3.053645E+02             3.521669E+05             9.838334E-01             4.317300E+05             3.950994E+03             1.879274E-05             1.006352E+03             2.677709E-02             5.113379E-08             0.000000E+00             0.000000E+00
                   4.1400             5.025752E-08             8.620808E+01             3.053654E+02             3.521733E+05             9.837179E-01             4.317309E+05             3.951030E+03             1.879278E-05             1.006352E+03             2.677715E-02             5.111438E-08             0.000000E+00             0.000000E+00
                   4.3200             5.024219E-08             8.619752E+01             3.053664E+02             3.521801E+05             9.835942E-01             4.317319E+05             3.951068E+03             1.879283E-05             1.006351E+03             2.677722E-02             5.109373E-08             0.000000E+00             0.000000E+00
                   4.5000             5.022615E-08             8.618641E+01             3.053675E+02             3.521873E+05             9.834638E-01             4.317331E+05             3.951109E+03             1.879288E-05             1.006351E+03             2.677730E-02             5.107208E-08             0.000000E+00             0.000000E+00
                   4.6800             5.020957E-08             8.617488E+01             3.053687E+02             3.521947E+05             9.833283E-01             4.317343E+05             3.951152E+03             1.879293E-05             1.006351E+03             2.677739E-02             5.104967E-08             0.000000E+00             0.000000E+00
                   4.8600             5.019265E-08             8.616304E+01             3.053700E+02             3.522024E+05             9.831890E-01             4.317356E+05             3.951195E+03             1.879299E-05             1.006351E+03             2.677748E-02             5.102675E-08             0.000000E+00             0.000000E+00
                   5.0400             5.017555E-08             8.615103E+01             3.053714E+02             3.522103E+05             9.830474E-01             4.317370E+05             3.951240E+03             1.879306E-05             1.006351E+03             2.677758E-02             5.100356E-08             0.000000E+00             0.000000E+00
                   5.2200             5.015845E-08             8.613896E+01             3.053728E+02             3.522182E+05             9.829050E-01             4.317385E+05             3.951285E+03             1.879313E-05             1.006351E+03             2.677768E-02             5.098035E-08             0.000000E+00             0.000000E+00
                   5.4000             5.014155E-08             8.612697E+01             3.053743E+02             3.522260E+05             9.827633E-01             4.317401E+05             3.951330E+03             1.879320E-05             1.006351E+03             2.677779E-02             5.095735E-08             0.000000E+00             0.000000E+00
                   5.5800             5.012501E-08             8.611518E+01             3.053758E+02             3.522338E+05             9.826239E-01             4.317416E+05             3.951375E+03             1.879327E-05             1.006351E+03             2.677790E-02             5.093482E-08             0.000000E+00             0.000000E+00
                   5.7600             5.010902E-08             8.610373E+01             3.053774E+02             3.522414E+05             9.824881E-01             4.317432E+05             3.951418E+03             1.879334E-05             1.006350E+03             2.677801E-02             5.091300E-08             0.000000E+00             0.000000E+00
                   5.9400             5.009376E-08             8.609273E+01             3.053790E+02             3.522487E+05             9.823575E-01             4.317448E+05             3.951460E+03             1.879341E-05             1.006350E+03             2.677812E-02             5.089212E-08             0.000000E+00             0.000000E+00
                   6.1200             5.007940E-08             8.608232E+01             3.053805E+02             3.522556E+05             9.822336E-01             4.317464E+05             3.951500E+03             1.879349E-05             1.006350E+03             2.677823E-02             5.087245E-08             0.000000E+00             0.000000E+00
                   6.3000             5.006612E-08             8.607262E+01             3.053821E+02             3.522622E+05             9.821180E-01             4.317480E+05             3.951537E+03             1.879356E-05             1.006350E+03             2.677834E-02             5.085421E-08             0.000000E+00             0.000000E+00
                   6.4800             5.005412E-08             8.606377E+01             3.053836E+02             3.522682E+05             9.820121E-01             4.317496E+05             3.951572E+03             1.879363E-05             1.006350E+03             2.677845E-02             5.083765E-08             0.000000E+00             0.000000E+00
                   6.6600             5.004355E-08             8.605590E+01             3.053851E+02             3.522736E+05             9.819175E-01             4.317511E+05             3.951603E+03             1.879370E-05             1.006350E+03             2.677856E-02             5.082302E-08             0.000000E+00             0.000000E+00
                   6.8400             5.003462E-08             8.604914E+01             3.053865E+02             3.522783E+05             9.818358E-01             4.317525E+05             3.951630E+03             1.879377E-05             1.006350E+03             2.677866E-02             5.081057E-08             0.000000E+00             0.000000E+00
                   7.0200             5.002748E-08             8.604361E+01             3.053878E+02             3.522822E+05             9.817683E-01             4.317539E+05             3.951653E+03             1.879383E-05             1.006350E+03             2.677876E-02             5.080053E-08             0.000000E+00             0.000000E+00
                   7.2000             5.002233E-08             8.603945E+01             3.053891E+02             3.522853E+05             9.817167E-01             4.317552E+05             3.951671E+03             1.879389E-05             1.006350E+03             2.677885E-02             5.079315E-08             0.000000E+00             0.000000E+00
                   7.3800             5.001935E-08             8.603678E+01             3.053903E+02             3.522875E+05             9.816825E-01             4.317563E+05             3.951684E+03             1.879395E-05             1.006350E+03             2.677894E-02             5.078868E-08             0.000000E+00             0.000000E+00
                   7.5600             5.001871E-08             8.603574E+01             3.053913E+02             3.522886E+05             9.816673E-01             4.317574E+05             3.951691E+03             1.879400E-05             1.006350E+03             2.677901E-02             5.078736E-08             0.000000E+00             0.000000E+00
                   7.7400             5.002059E-08             8.603644E+01             3.053922E+02             3.522886E+05             9.816724E-01             4.317583E+05             3.951692E+03             1.879404E-05             1.006350E+03             2.677908E-02             5.078943E-08             0.000000E+00             0.000000E+00
                   7.9200             5.002517E-08             8.603903E+01             3.053930E+02             3.522875E+05             9.816994E-01             4.317591E+05             3.951686E+03             1.879408E-05             1.006350E+03             2.677914E-02             5.079514E-08             0.000000E+00             0.000000E+00
                   8.1000             5.003263E-08             8.604362E+01             3.053936E+02             3.522851E+05             9.817498E-01             4.317597E+05             3.951672E+03             1.879411E-05             1.006350E+03             2.677919E-02             5.080472E-08             0.000000E+00             0.000000E+00
                   8.2800             5.004316E-08             8.605035E+01             3.053941E+02             3.522813E+05             9.818252E-01             4.317601E+05             3.951651E+03             1.879413E-05             1.006350E+03             2.677922E-02             5.081843E-08             0.000000E+00             0.000000E+00
                   8.4600             5.005692E-08             8.605932E+01             3.053943E+02             3.522761E+05             9.819267E-01             4.317604E+05             3.951622E+03             1.879414E-05             1.006351E+03             2.677924E-02             5.083650E-08             0.000000E+00             0.000000E+00
                   8.6400             5.007411E-08             8.607066E+01             3.053944E+02             3.522694E+05             9.820559E-01             4.317604E+05             3.951584E+03             1.879415E-05             1.006351E+03             2.677925E-02             5.085918E-08             0.000000E+00             0.000000E+00
                   8.8200             5.009489E-08             8.608449E+01             3.053942E+02             3.522611E+05             9.822142E-01             4.317602E+05             3.951538E+03             1.879414E-05             1.006351E+03             2.677925E-02             5.088670E-08             0.000000E+00             0.000000E+00
                   9.0000             5.011945E-08             8.610092E+01             3.053939E+02             3.522512E+05             9.824029E-01             4.317598E+05             3.951482E+03             1.879413E-05             1.006351E+03             2.677922E-02             5.091931E-08             0.000000E+00             0.000000E+00
                   9.1800             5.014796E-08             8.612007E+01             3.053933E+02             3.522396E+05             9.826235E-01             4.317592E+05             3.951416E+03             1.879410E-05             1.006351E+03             2.677918E-02             5.095724E-08             0.000000E+00             0.000000E+00
                   9.3600             5.018061E-08             8.614205E+01             3.053924E+02             3.522262E+05             9.828770E-01             4.317583E+05             3.951339E+03             1.879406E-05             1.006352E+03             2.677913E-02             5.100074E-08             0.000000E+00             0.000000E+00
                   9.5400             5.021757E-08             8.616695E+01             3.053913E+02             3.522109E+05             9.831648E-01             4.317571E+05             3.951253E+03             1.879402E-05             1.006352E+03             2.677905E-02             5.105004E-08             0.000000E+00             0.000000E+00
                   9.7200             5.025903E-08             8.619489E+01             3.053899E+02             3.521936E+05             9.834881E-01             4.317556E+05             3.951155E+03             1.879395E-05             1.006352E+03             2.677896E-02             5.110539E-08             0.000000E+00             0.000000E+00
                   9.9000             5.030516E-08             8.622595E+01             3.053882E+02             3.521744E+05             9.838480E-01             4.317539E+05             3.951046E+03             1.879388E-05             1.006353E+03             2.677885E-02             5.116700E-08             0.000000E+00             0.000000E+00
                  10.0800             5.035613E-08             8.626023E+01             3.053863E+02             3.521532E+05             9.842456E-01             4.317518E+05             3.950925E+03             1.879379E-05             1.006353E+03             2.677871E-02             5.123513E-08             0.000000E+00             0.000000E+00
                  10.2600             5.041214E-08             8.629781E+01             3.053840E+02             3.521298E+05             9.846819E-01             4.317494E+05             3.950792E+03             1.879368E-05             1.006354E+03             2.677855E-02             5.131000E-08             0.000000E+00             0.000000E+00
                  10.4400             5.047335E-08             8.633878E+01             3.053814E+02             3.521044E+05             9.851579E-01             4.317467E+05             3.950647E+03             1.879357E-05             1.006354E+03             2.677837E-02             5.139184E-08             0.000000E+00             0.000000E+00
                  10.6200             5.053994E-08             8.638322E+01             3.053785E+02             3.520767E+05             9.856745E-01             4.317437E+05             3.950489E+03             1.879343E-05             1.006355E+03             2.677817E-02             5.148088E-08             0.000000E+00             0.000000E+00
                  10.8000             5.061210E-08             8.643118E+01             3.053752E+02             3.520467E+05             9.862324E-01             4.317403E+05             3.950319E+03             1.879328E-05             1.006355E+03             2.677795E-02             5.157736E-08             0.000000E+00             0.000000E+00
                  10.9800             5.069000E-08             8.648274E+01             3.053716E+02             3.520145E+05             9.868325E-01             4.317366E+05             3.950136E+03             1.879312E-05             1.006356E+03             2.677770E-02             5.168151E-08             0.000000E+00             0.000000E+00
                  11.1600             5.077382E-08             8.653795E+01             3.053677E+02             3.519800E+05             9.874755E-01             4.317325E+05             3.949939E+03             1.879294E-05             1.006357E+03             2.677742E-02             5.179353E-08             0.000000E+00             0.000000E+00
                  11.3400             5.086374E-08             8.659686E+01             3.053634E+02             3.519431E+05             9.881618E-01             4.317280E+05             3.949729E+03             1.879274E-05             1.006357E+03             2.677712E-02             5.191367E-08             0.000000E+00             0.000000E+00
                  11.5200             5.095993E-08             8.665952E+01             3.053587E+02             3.519038E+05             9.888921E-01             4.317232E+05             3.949506E+03             1.879252E-05             1.006358E+03             2.677680E-02             5.204215E-08             0.000000E+00             0.000000E+00
                  11.7000             5.106258E-08             8.672595E+01             3.053536E+02             3.518622E+05             9.896667E-01             4.317180E+05             3.949269E+03             1.879229E-05             1.006359E+03             2.677644E-02             5.217917E-08             0.000000E+00             0.000000E+00
