                   Degree              Press.Ratio   Mass_leak_rad_ro[kg/s]      Mass_leak_vef[kg/s]       Mass_leak_vs[kg/s]      Mass_leak_ref[kg/s]    Mass_leak_total[kg/s]
                   0.0000             1.005961E+00             1.153974E-05             7.502625E-06             0.000000E+00             0.000000E+00             1.904236E-05
                   0.1800             1.176237E+00             4.330742E-07             1.213576E-05             0.000000E+00             3.449859E-08             1.260334E-05
                   0.3600             1.176595E+00             6.152578E-07             1.212256E-05             0.000000E+00             6.849372E-08             1.280631E-05
                   0.5400             1.175607E+00             2.628549E-07             1.209631E-05             0.000000E+00             1.017922E-07             1.246096E-05
                   0.7200             1.174425E+00             4.889601E-08             1.206856E-05             0.000000E+00             1.345432E-07             1.225200E-05
                   0.9000             1.173370E+00             7.706782E-08             1.204410E-05             0.000000E+00             1.669355E-07             1.228810E-05
                   1.0800             1.172518E+00             2.882586E-08             1.202678E-05             0.000000E+00             1.991409E-07             1.225474E-05
                   1.2600             1.171891E+00             7.634673E-08             1.201668E-05             0.000000E+00             2.313269E-07             1.232436E-05
                   1.4400             1.171493E+00             7.631260E-08             1.201034E-05             0.000000E+00             2.636565E-07             1.235031E-05
                   1.6200             1.171301E+00             7.630277E-08             1.200736E-05             0.000000E+00             2.962400E-07             1.237990E-05
                   1.8000             1.171161E+00             7.629702E-08             1.200859E-05             0.000000E+00             3.288588E-07             1.241374E-05
                   1.9800             1.171054E+00             7.629255E-08             1.201014E-05             0.000000E+00             3.614905E-07             1.244792E-05
                   2.1600             1.170976E+00             7.628932E-08             1.201200E-05             0.000000E+00             3.941503E-07             1.248244E-05
                   2.3400             1.170926E+00             7.628723E-08             1.201066E-05             0.000000E+00             4.268521E-07             1.251380E-05
                   2.5200             1.170902E+00             7.628621E-08             1.201314E-05             0.000000E+00             4.596084E-07             1.254904E-05
                   2.7000             1.170902E+00             7.628621E-08             1.201592E-05             0.000000E+00             4.924304E-07             1.258464E-05
                   2.8800             1.170926E+00             7.628716E-08             1.201899E-05             0.000000E+00             5.253276E-07             1.262061E-05
                   3.0600             1.170970E+00             7.628899E-08             1.202587E-05             0.000000E+00             5.583084E-07             1.266047E-05
                   3.2400             1.171035E+00             7.629165E-08             1.202950E-05             0.000000E+00             5.913798E-07             1.269717E-05
                   3.4200             1.171117E+00             7.629505E-08             1.203340E-05             0.000000E+00             6.245470E-07             1.273424E-05
                   3.6000             1.171215E+00             7.629913E-08             1.203756E-05             0.000000E+00             6.578145E-07             1.277167E-05
                   3.7800             1.171328E+00             7.630383E-08             1.204198E-05             0.000000E+00             6.911848E-07             1.280947E-05
                   3.9600             1.171453E+00             7.630902E-08             1.205017E-05             0.000000E+00             7.246570E-07             1.285114E-05
                   4.1400             1.171587E+00             7.631440E-08             1.205504E-05             0.000000E+00             7.582213E-07             1.288957E-05
                   4.3200             1.171731E+00             7.632016E-08             1.206013E-05             0.000000E+00             7.918848E-07             1.292834E-05
                   4.5000             1.171882E+00             7.632620E-08             1.206899E-05             0.000000E+00             8.256444E-07             1.297096E-05
                   4.6800             1.172039E+00             7.633249E-08             1.207452E-05             0.000000E+00             8.594951E-07             1.301034E-05
                   4.8600             1.172200E+00             7.633893E-08             1.208380E-05             0.000000E+00             8.934311E-07             1.305357E-05
                   5.0400             1.172363E+00             7.634547E-08             1.208974E-05             0.000000E+00             9.274444E-07             1.309353E-05
                   5.2200             1.172528E+00             7.692419E-08             1.209587E-05             0.000000E+00             9.615260E-07             1.313432E-05
                   5.4000             1.172691E+00             7.693031E-08             1.210574E-05             0.000000E+00             9.956657E-07             1.317834E-05
                   5.5800             1.172851E+00             7.693631E-08             1.211224E-05             0.000000E+00             1.029851E-06             1.321903E-05
                   5.7600             1.173007E+00             7.694216E-08             1.212248E-05             0.000000E+00             1.064068E-06             1.326349E-05
                   5.9400             1.173157E+00             7.694776E-08             1.212932E-05             0.000000E+00             1.098303E-06             1.330457E-05
                   6.1200             1.173299E+00             7.695307E-08             1.213631E-05             0.000000E+00             1.132538E-06             1.334580E-05
                   6.3000             1.173432E+00             7.695801E-08             1.214703E-05             0.000000E+00             1.166755E-06             1.339074E-05
                   6.4800             1.173552E+00             7.696253E-08             1.215433E-05             0.000000E+00             1.200936E-06             1.343222E-05
